CID,a
175854,3.0
200164,5.04
222547,13.2
232703,7.40
440917,4.7
440967,4.7
440968,4.7
444266,4.0
447466,2.41
517546,5.9
518772,5.95
521701,11.7
533728,5.9
637090,2.97
637511,4.6
637892,4.31
638144,5.93
643460,3.87
643790,3.0
643792,2.97
643911,4.31
688566,11.6
969491,13.2
1201083,4.77
1549236,3.87
1549237,3.87
2723625,5.9
3032552,1.58
5086465,3.18
5280970,1.4
5287573,1.9
5326160,2.4
5326161,2.4
5354264,4.4
5357254,3.87
5365125,11.7
5365552,2.8
5366870,3.83
5372798,7.1
5462222,1.4
5462224,0.84
5463459,3.83
6327114,7.9
6327347,4.45
6327349,6.7
6327386,3.97
6327514,10.6
6327654,4.76
6327710,5.7
6328162,4.2
6328200,0.96
6478437,13.2
6971246,2.97
9543187,5.24
10197901,5.9
10290825,4.7
10937607,3.66
10997035,4.4
11954021,14
12303031,14
12358489,13.2
15764013,2.2
16213094,4.08
16682738,21.8
16682740,12.1
21192315,5.9
23266392,1.48
24841598,10.6
24860539,14
25200171,9.8
25200196,11.7
25203927,11.7
53350302,4.77
53393744,4.77
55250396,4.77
67341095,5
71311514,4.77
71316037,13.2
134687881,14
134687882,13.2
135565233,3.11
135565765,3.6
