CID,a
11, 5.360
174, 8.1
176, 5.786
177, 6.40
178, 6.600
180, 4.7
222, 11.2615
260, 8.55
261, 4
263, 4.414
264, 4.06
280, 7.375
281, 3.535
297, 4.6258
300, 5.78
313, 8.2416
356, 2.49
527, 4.747
612, 5.960
674, 5.34
700, 8.0
702, 6.38348
712, 6.637
768, 5.4
784, 20.99
807, 11.6
867, 5.640
878, 7.211400000000001
887, 7.9285000000000005
947, 3.3835
948, 7.245
957, 2.80
962, 22.018
965, 3.0300000000000002
977, 5.06414
1031, 5.151000000000001
1032, 5.37
1068, 5.6661
1119, 7.884
1146, 4.141
2682, 1.51
3024, 7.171
3283, 3.5956000000000006
3301, 6.464
3776, 4.7
4093, 4.7e-06
5943, 4.56
5976, 5.42
6061, 8.24
6184, 3.4
6212, 5.454000000000001
6228, 4.48
6276, 3.858
6278, 4.500
6323, 8.4234
6324, 4.868200000000001
6325, 5.06
6326, 6.190
6327, 6.679
6328, 7.342700000000001
6329, 7.61
6332, 6.2315
6334, 4.24301
6335, 5.35
6337, 5.252000000000001
6338, 5.7368
6339, 5.1
6341, 5.6
6342, 4.8177
6343, 5.474200000000001
6344, 6.35
6345, 5.79
6348, 7.362900000000001
6356, 4.98
6360, 3.6178200000000005
6361, 4.706600000000001
6363, 4.55
6365, 5.1
6366, 5.21
6367, 5.8075
6368, 4.52
6369, 4.46
6370, 5.20
6371, 5.6742
6372, 4.9187
6373, 4.747
6375, 6.2923
6382, 5.199558
6383, 4.949000000000001
6384, 3.9592000000000005
6385, 3.84
6388, 4.048
6389, 4.363200000000001
6391, 4.12
6392, 3.86
6393, 4.82
6404, 3.8796702
6405, 3.880
6406, 4.25
6416, 3.32
6422, 3.258
6426, 3.34
6427, 3.44
6428, 3.40
6429, 3.25
6430, 3.141
6432, 2.57045
6511, 2.125
6553, 4.0929854
6556, 3.38
6557, 3.7774
6558, 4.07
6560, 4.300
6561, 4.141
6562, 4.36
6565, 3.5249
6568, 4.202
6569, 4.18
6573, 3.8683
6575, 5.020
6577, 5.11
6581, 5.757000000000001
6584, 4.5753
6586, 5.36
6587, 4.98
6589, 3.1268
6590, 4.04
6591, 4.000
6594, 4.060200000000001
6658, 3.333
7285, 3.87
7288, 3.729
7294, 4.343
7295, 4.5
7616, 2.23
7617, 2.4600
7618, 0.0032263924000000004
7641, 1.1200
7720, 2.76
7749, 3.3620
7751, 3.79
7761, 2.780
7762, 3.2
7798, 2.63
7819, 3.0300000000000002
7839, 7.1306
7840, 5.39
7843, 3.619749
7844, 4.023
7847, 5.07
7848, 4.5753
7850, 4.7573844
7852, 4.72
7853, 5.17
7854, 4.1713
7855, 4.6
7858, 5.76
7860, 5.88
7863, 6.04
7865, 5.9792000000000005
7868, 2.61085
7869, 2.68
7870, 4.01
7896, 5
7904, 0.28957992
7909, 3.4
7912, 3.0300000000000002
7914, 2.8684
7915, 3.636
7918, 4.0
7959, 2.6260000000000003
7997, 3.37
8003, 3.37
8007, 4.25
8008, 3.7774
8016, 5.22
8019, 5.285
8021, 3.75
8023, 4.06
8038, 2.97
8058, 3.03
8064, 5.52
8067, 3.4845
8071, 3.8582000000000005
8095, 3.0300000000000002
8102, 3.4
8103, 3.51
8117, 4.646
8128, 2.7876000000000003
8129, 3.135
8130, 2.8000
8133, 3.3
8141, 2.2826000000000004
8148, 3.11
8174, 2.3
8175, 2.6
8182, 1.820
8183, 1.9300
8193, 1.9300
8209, 1.70
8252, 4.59
8254, 5.312600000000001
8260, 3.3229
8301, 3.82
8471, 3.1
8821, 3.737
8846, 2.937
8857, 3.88
8881, 4.21675
8900, 2.74
8902, 3.63
8914, 2.63
9321, 1.4140000000000001
9385, 3.79
9633, 3.5047000000000006
9775, 3.29
9868, 3.77
9999, 6.079
10039, 7.90
10041, 3.199
10553, 3.4
10899, 4.56318
10903, 4.3834
10908, 3.0
10928, 4.50
11006, 1.4
11040, 4.480
11641, 6.860
12021, 4.5
12278, 2.8280000000000003
12348, 2.79
12374, 4.08
12388, 1.68
12389, 1.56
12391, 1.54
12412, 0.47
12418, 4.02
12672, 3.609
12695, 2.834
12722, 3.18
12971, 3.85
13129, 4.104640000000001
13190, 2.030
13381, 2.17
14227, 1.0100
14257, 2.01
14917, 6.48
15122, 3.78
15586, 4.640
15600, 2.10
17358, 3.77
17601, 9.332400000000002
17822, 3.57
19463, 4.13
20083, 2.75
24012, 2.63
24258, 5.353000000000001
24273, 6.030
24287, 3.75
24404, 6.54
24408, 10.302000000000001
24524, 5.555000000000001
24526, 7.6861
24553, 4.46
24556, 5.050000000000001
24560, 4.5955
24602, 21.88
24630, 5.555000000000001
24647, 7.09
24682, 8.2
24749, 4.820
24814, 4.8200
24816, 3.7168
24817, 5.77
24823, 5.4338
24841, 8.282
24870, 8.6216
24874, 4.20
25135, 3.87
25352, 10.1
30318, 17.17
31207, 0.47
31241, 2.58
31271, 1.13
31272, 3.16
31276, 2.8280000000000003
31279, 3.32
31285, 2.4745000000000004
31289, 2.7
31301, 3.38249
31373, 9.74
31374, 4.0097000000000005
42113, 2.6103
61503, 5.960
62695, 4.104
67940, 3.42
86240, 2.288
91435, 5.960
104745, 5.37
104775, 4.06
107526, 4.820
125468, 4.85797
145068, 6.5245999999999995
445639, 3.0300000000000002
522684, 4.34
637517, 3.0300000000000002
638186, 5.510
642197, 3.78
643833, 6.030
2723790, 8.23
3032552, 10.09596
5324279, 6.04
5324280, 6.04
5364673, 0.47
5497163, 0.47
6327428, 2.89
6328200, 3.9895
6432115, 3.78
16682930, 13.534
45253964, 0.47
