CID,a
34, 1.4419 
176, 1.3720 
177, 1.3316 
180, 1.3588 
222, 1.3327 
261, 1.3843 
262, 1.438 
263, 1.3993 
264, 1.3991 
284, 1.3714 
311, 1.3744 
356, 1.3974 
379, 1.4285 
398, 1.3944 
453, 1.3330 
612, 1.4392 
650, 1.3951 
679, 1.4783 
700, 1.4541 
702, 1.3611 
712, 1.3746  
713, 1.44754 
753, 1.4746  
768, 1.2614 
887, 1.3292 
957, 1.4205 
1030, 1.4324 
1031, 1.3862 
1032, 1.3869 
1068, 1.4438 
1133, 1.5080 
1647, 1.4396 
3024, 1.5420 
3118, 1.5348 
3283, 1.3526 
3286, 1.5490 
3301, 1.4565 
4004, 1.4960 
4093, 1.43143 
4618, 1.5216 
4678, 1.497 
5281, 1.6130 
5541, 1.4312 
5565, 1.4971
5780, 1.3330 
5853, 1.3439 
5943, 1.4601 
5971, 1.5306 
6050, 1.4309 
6061, 1.4325 
6124, 1.4368 
6163, 1.40037 
6184, 1.4039 
6212, 1.4459 
6228, 1.4305 
6276, 1.4103 
6278, 1.4711 
6323, 1.4218 
6328, 1.5380 
6332, 1.4242 
6333, 1.4838 
6334, 1.2898 
6337, 1.3676 
6338, 1.3700 
6343, 1.431 
6344, 1.4244 
6348, 1.6319 
6358, 1.4251 
6363, 1.3742 
6364, 1.4255 
6365, 1.4167 
6366, 1.4249 
6367, 1.3898 
6375, 1.3817 
6386, 1.3878 
6394, 1.5120 
6401, 1.5567 
6403, 1.3688 
6406, 1.3992 
6407, 1.45572
6410, 1.4015 
6413, 1.4295 
6419, 1.5025 
6423, 1.4611
6496, 1.4765 
6497, 1.3874 
6506, 1.4455 
6511, 1.5198 
6517, 1.3928 
6534, 1.4163 
6535, 1.4053 
6556, 1.3537 
6557, 1.42160 
6560, 1.3955 
6561, 1.3730 
6562, 1.4144
6564, 1.4388 
6568, 1.3978 
6569, 1.3788 
6570, 1.4086 
6574, 1.4711 
6575, 1.4773 
6577, 1.4530 
6581, 1.4224 
6582, 1.4301 
6584, 1.3614 
6585, 1.3974 
6586, 1.3868 
6587, 1.3917
6588, 1.6353 
6589, 1.3750 
6591, 1.49410 
6598, 1.4529 
6658, 1.4142 
6901, 1.5542 
7268, 1.4101 
7285, 1.4852 
7286, 1.5030 
7290, 1.4831 
7294, 1.4040 
7343, 1.4147 
7344, 1.4124 
7354, 1.4240 
7358, 1.4220 
7497, 1.4412 
7616, 1.4181 
7617, 1.4502 
7618, 1.4852 
7622, 1.4299 
7635, 1.4204 
7641, 1.4474 
7720, 1.4300 
7745, 1.4182 
7751, 1.4227 
7757, 1.4184 
7758, 1.4669 
7764, 1.4175 
7765, 1.38193 
7766, 1.3845 
7769, 1.4034 
7794, 1.446 
7802, 1.4057 
7819, 1.4150 
7839, 1.5356 
7840, 1.4343 
7841, 1.46545 
7843, 1.3326 
7844, 1.3962 
7847, 1.4017 
7848, 1.4380 
7850, 1.4157 
7853, 1.4205 
7854, 1.36585 
7855, 1.3911 
7858, 1.41345 
7860, 1.3826 
7863, 1.415 
7864, 1.3974 
7865, 1.3433 
7867, 1.4460 
7868, 1.4096 
7870, 1.4276 
7873, 1.4196 
7885, 1.4503 
7892, 1.3715 
7895, 1.3895 
7896, 1.4401 
7897, 1.4238 
7900, 1.4034 
7902, 1.4300 
7903, 1.4018  
7909, 1.3962 
7910, 1.4100 
7912, 1.3924 
7914, 1.3679 
7915, 1.3773 
7917, 1.4013 
7918, 1.3901 
7944, 1.4505 
7959, 1.3980 
7996, 1.4095 
7997, 1.3844 
8002, 1.4398 
8003, 1.3575 
8004, 1.3715 
8007, 1.4010 
8011, 1.4248 
8012, 1.4440 
8016, 1.4385 
8019, 1.4024 
8020, 1.3513 
8021, 1.3864 
8025, 1.3598 
8033, 1.3890 
8034, 1.4062 
8038, 1.3902 
8051, 1.4088 
8053, 1.3918 
8054, 1.4019 
8063, 1.3944 
8064, 1.4460 
8066, 1.4804 
8067, 1.4439 
8071, 1.3813
8074, 1.4378 
8095, 1.4054 
8112, 1.4861 
8113, 1.4776 
8115, 1.451 
8117, 1.4472 
8121, 1.415 
8128, 1.4380 
8129, 1.4249
8133, 1.4198 
8141, 1.4058 
8146, 1.4273 
8148, 1.4177 
8150, 1.4097 
8160, 1.4200 
8174, 1.4372 
8175, 1.4287 
8179, 1.4115 
8183, 1.4300 
8184, 1.43918 
8195, 1.4589 
8196, 1.4657 
8200, 1.4577 
8256, 1.5939 
8260, 1.4256 
8264, 1.4257 
8294, 1.4500 
8295, 1.4721 
8303, 1.5112 
8471, 1.4003 
8472, 1.4095 
8711, 1.4459 
8783, 1.4868 
8821, 1.4068 
8830, 1.4299 
8831, 1.4301 
8846, 1.4185 
8850, 1.4310 
8857, 1.3723 
8868, 1.4194 
8880, 1.4674 
8902, 1.40455 
8909, 1.3992 
9011, 1.55 
10040, 1.5442 
10405, 1.4195 
10430, 1.4033 
10461, 1.5313 
10509, 1.4384 
10553, 1.3874 
10555, 0.9186 
10560, 1.4363 
10902, 1.5589 
10908, 1.3855 
10928, 1.3947 
10977, 1.41280 
10989, 1.4085 
11241, 1.4274 
11429, 1.4382 
11552, 1.3902 
11583, 1.4024 
11584, 1.4049 
11597, 1.3837 
11610, 1.3994 
11641, 1.4380 
11666, 1.5484 
12018, 1.4819 
12210, 1.4209 
12259, 1.3852 
12316, 1.411 
12375, 1.3860 
13143, 1.4220 
13190, 1.42609 
13381, 1.4215 
13556, 1.4692 
13583, 1.4421 
14260, 1.4351 
14899, 1.4416 
15600, 1.4102 
15793, 1.4522 
16590, 1.54 
16591, 1.5219 
17095, 1.4340 
17345, 1.5541 
17434, 1.5138 
18052, 1.4220 
18523, 1.4040 
20568, 1.4581 
21354, 1.4480 
22466, 1.4240 
24386, 1.517 
24408, 1.6083
24570, 1.6006 
24647, 1.651 
24648, 1.4437
24649, 1.937 
24752, 1.4400 
24807, 1.670 
24816, 1.412 
25353, 1.567 
28118, 1.3284 
31215, 1.4127 
31245, 1.4120 
31253, 1.4709 
31254, 1.4319 
31256, 1.4232 
31260, 1.4075 
31261, 1.4494 
31263, 1.4038 
31272, 1.3941 
31276, 1.4000 
31285, 1.4257 
31288, 1.4262 
31296, 1.5482 
31356, 1.5772 
31369, 1.4583 
31370, 1.4392 
31373, 1.5053 
31374, 1.4230
32611, 1.4449 
61503, 1.4392 
82170, 1.3330 
91435, 1.4392 
104745, 1.3869 
104775, 1.3991 
131204, 1.497 
140487, 1.4020 
637892, 1.4692 
643911, 1.4692 
1549025, 1.4624 
1549026, 1.4624 
