CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_O2_1,N2_N2_1,N2_N2_2,O2_O2_1,FC_C0_O1/1,FC_C0_C1/1,FC_C0_O1/2,FC_C0_C1_C2/1/1,FC_C0_O1_C2/1/1,FC_C0_C1_O2/1/1,FC_C0_C1/2,FC_C0_C1_O2_O2/1/1/2,FC_C0_C1_C1/1/1,FC_C0_C1_C1_C2_C2/1/1/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C2/1/2,FC_C0_C1_C2_C2/1/1/1,FC_C0_C1_O2_O1/1/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_O2/1/2,FC_C0_N1/1,FC_C0_C1_C2/2/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_C1_O1/1/2,FC_C0_C1_N2/1/1,FC_C0_C1_O2_O2_N1/1/1/2/1,FC_C0_O1_O1_C2/2/1/1,FC_O0_C1_C2_C2/1/1/1,FC_C0_C1_C2_O1/1/2/2,FC_N0_C1/1,FC_C0_C1_C1_C1/1/1/1,FC_C0_N1_C2_O1/1/1/2,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/1,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C2/2/1/1,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C1/1/2,FC_C0_C1_N2_O2/1/1/2,FC_C0_C1_N2/1/3,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C2_C2/1/1/2,FC_C0_C1_C2_C2_O1/1/1/2/2,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1_O2/2/2,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_O2_O1/1/2/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O1/1/1,FC_N0_C1_C2_C1_C2_C1_C2/1/1/1/1/1/1,FC_C0_C1_C2_C1_O2_O2/1/1/1/1/2,FC_O0_O1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C2_C2_O1/1/1/1/1,FC_C0_N1_O2/1/2,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/2,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C1_C1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/2/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C1_O1/1/1/1,FC_C0_C1_C2_C1_N2/1/1/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_C0_C1_C1_C2/1/1/1,FC_C0_N1_N2/1/1,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_C0_C1_C2_O2_O1_C2/1/1/1/1/1,FC_N0_C1_C2/1/2,FC_C0_C1_C2_C1_C2/1/1/1/2,FC_C0_C1_O2_N1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_O2_O1/1/1/1/2,FC_N0_C1_N2_N2/2/1/1,FC_C0_N1/3,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/1,FC_C0_C1_C1_C1_O1/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_O2/1/1/2,FC_O0_C1_C2_O2_C1_C2_O2/1/1/2/1/1/2,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_C1/1/1/2,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_O2_C1_O2_C1_O2_C1_O2/1/1/1/1/1/1/1/1,FC_O0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/2,FC_C0_O1_O2/1/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_N0_C1_C1/1/1,FC_C0_N1_C2_C2_N1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C2_O1_O1_C2/1/1/2/2/1/1,FC_O0_C1_C2_C1_C2_O2/1/2/1/1/2,FC_C0_C1_C2_C2_C1_O2_O2/1/1/1/1/1/2,FC_C0_C1_C1_O2/1/1/1,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1
31292,0.135593,0.172414,0.135,0,0.46875,0,0,0.5,0.19403,0,0,0.028169,0,0.85,0.111111,0,0,0.197368,0,0,0.3,0.333333,0.0285714,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31374,0.0169492,0,0.45,0,0,0,0,0,0,0,0,0.0422535,0,0,0.333333,0,0,0,0,0,0.4,0.333333,0.0285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33022,0.177966,0.218391,0.288,0,0.53125,0.0363636,0,0.5,0.253731,0,0,0.0422535,0.1,0.8,0.111111,0.0333333,0,0.236842,0,0.0909091,0.3,0,0.0857143,0.8125,0.2,0.0952381,0,0,0,0,0,0.166667,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33032,0.0508475,0.0344828,0.81,0,0.0625,0.0181818,0,0.5,0.0149254,0,0,0.056338,0.06,0.15,0,0,0,0.0394737,0,0,0.2,0.333333,0.114286,0.0625,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34023,0.0508475,0.0344828,0.54,0,0.03125,0.0363636,0,0.5,0.0149254,0,0,0.056338,0.04,0.1,0.222222,0,0,0.0263158,0,0.0909091,0.5,0,0.0571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62695,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.222222,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82170,0.0677966,0.045977,0.9,0,0,0.0727273,0,0.5,0.0298507,0,0,0,0.2,0.1,0,0,0,0.0526316,0,0,0.2,0,0.171429,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92092,0.0677966,0.045977,0.9,0,0,0.0727273,0,0.5,0.0298507,0,0,0.028169,0.16,0.1,0,0,0,0.0526316,0,0,0.2,0,0.171429,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107526,0.0677966,0.045977,0.9,0,0,0.0727273,0,0.5,0.0298507,0,0,0.0140845,0.2,0.05,0,0,0,0.0526316,0,0,0.2,0,0.171429,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444266,0.0338983,0.0229885,0.9,0,0.0625,0,0,0.5,0,0,0,0.056338,0.08,0,0,0.0333333,0,0.0263158,0,0,0.2,0,0.114286,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445639,0.135593,0.172414,0.18,0,0.46875,0,0,0.5,0.19403,0,0,0.028169,0.06,0.7,0.111111,0.0333333,0,0.197368,0,0,0.3,0,0.0571429,0.8125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447466,0.00847458,0.0114943,0.36,0,0.03125,0,0,0,0,0,0,0.0140845,0.06,0,0.111111,0,0,0.0131579,0,0,0.3,0,0.0285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637517,0.135593,0.172414,0.18,0,0.46875,0,0,0.5,0.19403,0,0,0.028169,0.06,0.7,0.111111,0.0333333,0,0.197368,0,0,0.3,0,0.0571429,0.8125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637566,0.059322,0.0574713,0.163636,0,0.125,0.0181818,0,0.5,0.0447761,0,0,0.028169,0.06,0.15,0.333333,0.0333333,0,0.0657895,0,0,0.5,0,0.0285714,0.125,0,0.047619,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643460,0.0338983,0.0344828,0.45,0,0.09375,0,0,0.5,0.0149254,0,0,0.028169,0.1,0,0.111111,0.0333333,0,0.0394737,0,0,0.3,0,0.0571429,0.0625,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549236,0.0338983,0.0344828,0.45,0,0.09375,0,0,0.5,0.0149254,0,0,0.028169,0.1,0,0.111111,0.0333333,0,0.0394737,0,0,0.3,0,0.0571429,0.0625,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283468,0.177966,0.218391,0.288,0,0.53125,0.0363636,0,0.5,0.253731,0,0,0.0422535,0.1,0.8,0.111111,0.0333333,0,0.236842,0,0.0909091,0.3,0,0.0857143,0.8125,0.2,0.0952381,0,0,0,0,0,0.166667,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364833,0.177966,0.218391,0.288,0,0.53125,0.0363636,0,0.5,0.253731,0,0,0.0422535,0.1,0.8,0.111111,0.0333333,0,0.236842,0,0.0909091,0.3,0,0.0857143,0.8125,0.2,0.0952381,0,0,0,0,0,0.166667,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12178130,0.177966,0.218391,0.288,0,0.53125,0.0363636,0,0.5,0.253731,0,0,0.0422535,0.1,0.8,0.111111,0.0333333,0,0.236842,0,0.0909091,0.3,0,0.0857143,0.8125,0.2,0.0952381,0,0,0,0,0,0.166667,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71308275,0.0677966,0.045977,0.9,0,0,0.0727273,0,0.5,0.0298507,0,0,0,0.2,0.1,0,0,0,0.0526316,0,0,0.2,0,0.171429,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0.0338983,0.0689655,0.225,0,0.15625,0.0181818,0,0,0.0895522,0,0,0.0140845,0.12,0.05,0,0.1,0,0.0789474,0,0,0.1,0,0.0285714,0.125,0.4,0.047619,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54679407,0.211864,0.252874,0.434483,0,0.5,0.109091,0,0.25,0.298507,0.05,0,0.112676,0.1,0.75,0.111111,0.0333333,0,0.263158,0,0.181818,0.2,0,0.142857,0.75,0,0.0952381,0,0,0,0,0,0.166667,0.125,0.1,0,0,0,0,0.142857,0,0,0,0,0,0,0.12,0,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0.0508475,0.091954,0.18,0,0.21875,0.0181818,0,0.25,0.0895522,0.05,0,0.028169,0.16,0,0,0.133333,0,0.105263,0,0,0.1,0,0.0285714,0.125,0.6,0.0952381,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657014,0.059322,0.0804598,0.163636,0,0.09375,0.0363636,0.5,0,0.0746269,0.1,0,0.028169,0.06,0.15,0.333333,0,0,0.0921053,0,0,0.3,0,0.0285714,0.0625,0,0.142857,0,0.2,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0.04,0.142857,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8981,0.0762712,0.114943,0.0692308,0,0.1875,0.0545455,0.25,0,0.119403,0.1,0,0.056338,0.12,0,0.333333,0.133333,0,0.118421,0.25,0,0.3,0,0,0.125,0.2,0,0.15,0.2,0,0,0,0,0.0833333,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0.142857,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365543,0.0423729,0.0804598,0,0,0.125,0.0545455,0,0,0.0746269,0.1,0,0.0140845,0.1,0.1,0.111111,0.0333333,0,0.0921053,0,0,0.2,0,0,0,0.2,0.285714,0,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028,0.00847458,0.0574713,0.36,0,0.15625,0,0,0,0.0746269,0,0,0.0140845,0,0.2,0,0,0,0.0526316,0,0.0909091,0,0,0,0.1875,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58855793,0.211864,0.241379,0.062069,0,0.375,0.145455,0.25,0.25,0.223881,0.25,0,0.056338,0.22,0.45,0.555556,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.3125,0.2,0.428571,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46783411,0.423729,0.494253,0.433333,0,0.65625,0.345455,0.75,0,0.432836,0.7,0,0.183099,0.46,0.65,0.555556,0.0333333,0,0.473684,0,0.636364,0.5,0,0.171429,0.25,0,0.714286,0.05,0.6,0,0,0,0.166667,0.333333,0,0.5,0,0,0,0.619048,1,0,0,0,0,0,0.2,0.714286,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637563,0.059322,0.0804598,0.163636,0,0.15625,0.0363636,0,0.25,0.0746269,0.05,0,0.0422535,0.12,0,0.222222,0.1,0,0.0921053,0,0,0.3,0,0.0285714,0.0625,0.2,0.142857,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,0.0508475,0.0689655,0.45,0,0.125,0.0363636,0,0,0.0895522,0,0,0.056338,0.1,0.05,0,0.1,0,0.0789474,0,0,0.1,0.333333,0.0571429,0.125,0.2,0,0.1,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,0.0338983,0.0689655,0,0,0.15625,0.0181818,0,0,0.0895522,0,0,0.0140845,0.12,0.05,0,0.1,0,0.0789474,0,0,0.2,0,0,0.125,0.4,0.047619,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215,0.0847458,0.16092,0.0642857,0,0.3125,0.0727273,0,0,0.149254,0.2,0,0.0704225,0.18,0,0,0.233333,0,0.171053,0.25,0,0,0,0,0.1875,0.6,0.142857,0.15,0,0,0,0,0,0.0833333,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7929,0.0338983,0.0689655,0,0,0.125,0.0363636,0,0,0.0895522,0,0,0.028169,0.08,0,0.222222,0.1,0,0.0789474,0,0,0.2,0,0,0.0625,0.2,0.0952381,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
