CID,Train_R2
7005,0.8583063603055456
79858,0.8579791082854967
10894,0.8548679506364205
81814,0.8574294832952465
1983,0.8560571128241098
1986,0.8573210246237325
2119,0.8579244302280714
2130,0.8559811077544645
2160,0.8569534642191851
2165,0.8513468686735226
174174,0.8558947343702891
2265,0.8583211579872347
77918,0.8566363882858277
2474,0.8581565634305535
2581,0.8573774502904058
2585,0.8578327426993183
6024,0.8589770953404683
2725,0.8611995580400333
2726,0.8547968204431348
2727,0.8580528914956688
667467,0.8547530354421202
2733,0.858008608011419
2756,0.8547803758601046
2764,0.8588185932117242
71335,0.8578976069958554
5195,0.8579523440325455
2995,0.858553765088604
3019,0.8581546208116917
3033,0.8537893569923697
56206,0.8611388109599487
39186,0.8668080635193599
3100,0.8580242173129125
1775,0.859163238591706
71188,0.85808727235371
5702160,0.8574589110674758
3342,0.8594467978513107
3371,0.8541884235637635
3374,0.8639577430628821
3394,0.8574275243113078
3478,0.8538925872357059
135398634,0.8583801134119662
3608,0.8584775339527043
3647,0.8596781208576465
3672,0.8580196968185513
3948,0.8585266892281125
4011,0.856673597999936
4044,0.8831740488152899
4168,0.8580629125313768
4173,0.8528774472000057
4189,0.8549630768106004
4421,0.8628739159757516
5284596,0.8582911759844711
156391,0.8612614067848271
4488,0.8566715502696167
6604200,0.8649777098103945
4539,0.857779711318706
4583,0.8583050293933853
54675779,0.8581098442807642
4680,0.8585023195101003
1318,0.8597774240633446
4756,0.8578289213984619
4763,0.8606240030172422
4781,0.8602112539483731
1017,0.854989396213086
4828,0.8588681898174755
54676228,0.8558296066245711
4914,0.8551435271115375
4946,0.8582868320095509
3034034,0.857669678802219
3001055,0.8571905567787199
56208,0.8653736492990602
60464,0.8582426470768317
5320,0.8548057359881128
5327,0.8681295196752284
5339,0.8525740276529086
5340,0.8606819953571302
1548887,0.8579720037869053
5411,0.8649442737912187
54675776,0.8579727313887686
6989,0.8564402940618437
5509,0.8630961430083497
5560,0.8580242587928262
5578,0.8599386548257895
5584,0.8608038628313635
1150,0.8580618766212907
2520,0.8579620534152694
54678486,0.8565138247995988
