CID,n_ch2,rank_ch2,n_in_ch2,link_edge_ch2,ms_ch2,dg_2_ch2,dg_3_ch2,dg_4_ch2,dg_in_1_ch2,dg_in_2_ch2,dg_in_3_ch2,bd_in_2_ch2,na_in_C4_ch2,na_in_N3_ch2,na_in_O2_ch2,na_in_S2_ch2,na_in_S6_ch2,na_ex_C4_ch2,na_ex_Cl1_ch2,na_ex_F1_ch2,na_ex_N3_ch2,na_ex_O2_ch2,na_ex_S6_ch2,C4_2_C4_2_1_ch2,C4_2_C4_2_2_ch2,C4_2_C4_3_1_ch2,C4_2_C4_3_2_ch2,C4_2_C4_4_1_ch2,C4_2_N3_2_1_ch2,C4_2_N3_3_1_ch2,C4_2_O2_2_1_ch2,C4_3_C4_3_1_ch2,C4_3_C4_3_2_ch2,C4_3_C4_4_1_ch2,C4_3_N3_2_1_ch2,C4_3_N3_3_1_ch2,C4_3_O2_2_1_ch2,C4_3_S2_2_1_ch2,C4_3_S6_4_1_ch2,C4_4_C4_4_1_ch2,C4_4_N3_2_1_ch2,O2_2_O2_2_1_ch2,link_edge_C4_2_C4_2_1_ch2,link_edge_C4_2_C4_2_2_ch2,link_edge_C4_2_C4_3_1_ch2,link_edge_C4_2_C4_3_2_ch2,link_edge_C4_2_C4_4_1_ch2,link_edge_C4_2_N3_2_1_ch2,link_edge_C4_2_N3_3_1_ch2,link_edge_C4_2_O2_2_1_ch2,link_edge_C4_3_C4_3_1_ch2,link_edge_C4_3_C4_4_1_ch2,link_edge_C4_3_N3_2_1_ch2,link_edge_C4_3_N3_3_1_ch2,link_edge_C4_3_O2_2_1_ch2,link_edge_C4_3_S2_2_1_ch2,link_edge_C4_3_S6_4_1_ch2,link_edge_C4_4_C4_4_1_ch2,link_edge_O2_2_O2_2_1_ch2,LeafAC_C4_C4_1_ch2,LeafAC_C4_O2_1_ch2,LeafAC_Cl1_C4_1_ch2,LeafAC_F1_C4_1_ch2,LeafAC_N3_C4_1_ch2,LeafAC_N3_C4_2_ch2,LeafAC_N3_C4_3_ch2,LeafAC_O2_C4_1_ch2,LeafAC_O2_C4_2_ch2,LeafAC_O2_S6_1_ch2,LeafAC_O2_S6_2_ch2,FC_1_C4_0_H1_1_/_1_/_0_0_ch2,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0_ch2,FC_3_C4_0_/_/_0_ch2,FC_4_O2_0_/_/_0_ch2,FC_5_C4_0_O2_1_/_2_/_0_0_ch2,FC_6_N3_0_H1_1_/_1_/_0_0_ch2,FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0_ch2,FC_8_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0_ch2,FC_9_S2_0_/_/_0_ch2,FC_10_C4_0_F1_1_/_1_/_0_0_ch2,FC_11_N3_0_/_/_0_ch2,FC_12_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0_ch2,FC_13_C4_0_F1_1_F1_1_/_1_1_/_0_0_0_ch2,FC_14_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_ch2,FC_15_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0_ch2,FC_16_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_ch2,FC_17_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_ch2,FC_18_C4_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0_ch2,FC_19_C3_0_H1_1_/_1_/_0_0_ch2,FC_20_C4_0_O2_1_H1_2_/_1_1_/_0_0_0_ch2,FC_21_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0_ch2,FC_22_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_ch2,FC_23_C4_0_H1_1_Cl1_1_/_1_1_/_0_0_0_ch2,FC_24_C4_0_H1_1_H1_1_S6_1_O2_2_O2_2_O2_2_H1_3_/_1_1_1_2_2_1_1_/_0_0_0_0_0_0_0_0_ch2,FC_25_C4_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0_ch2,FC_26_N3_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_ch2,FC_27_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_ch2,FC_28_C4_0_S6_1_O2_2_O2_2_O2_2_H1_3_/_1_2_2_1_1_/_0_0_0_0_0_0_ch2,FC_29_C4_0_H1_1_F1_1_/_1_1_/_0_0_0_ch2,FC_30_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_ch2,FC_31_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_ch2,FC_32_C4_0_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0_ch2,FC_33_C4_0_Cl1_1_Cl1_1_/_1_1_/_0_0_0_ch2,FC_34_C4_0_H1_1_C4_1_N3_2_/_1_1_3_/_0_0_0_0_ch2,FC_35_C4_0_F1_1_Cl1_1_/_1_1_/_0_0_0_ch2,FC_36_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_ch2,FC_37_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0_ch2,FC_38_C4_0_N3_1_H1_2_/_2_1_/_0_0_0_ch2,FC_39_S6_0_O2_1_O2_1_/_2_2_/_0_0_0_ch2,CS_connecting_vertices_C4_2_ch2,CS_connecting_vertices_C4_3_ch2,CS_connecting_vertices_C4_4_ch2,CS_connecting_vertices_N3_2_ch2,CS_connecting_vertices_N3_3_ch2,CS_connecting_vertices_O2_2_ch2,CS_connecting_vertices_S2_2_ch2
0_273_p,2,1,2,2,46.6667,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
