selected_feature_vectors_30_multi.cs	832	30	30	0	MLR	0.8566319510028995	0.843768682957544	0.8685624244939762	0.8423262711182475	0.77918664128438	0.8920105941689545	0.37296342849731445	
selected_feature_vectors_40_multi.cs	832	40	40	0	MLR	0.8665330622889067	0.855488140095874	0.8775261952104236	0.8477543815033983	0.7898393320497696	0.8936651091025152	0.4039278030395508	
selected_feature_vectors_43_multi.cs	832	43	43	0	MLR	0.8690248842005275	0.8577900517757489	0.8789636506377614	0.848180166449735	0.7942949294082653	0.8943853695348873	0.8497793674468994	
selected_feature_vectors_44_multi.cs	832	44	44	0	MLR	0.8702699340527782	0.858272183827337	0.8793978911475819	0.8472291594468159	0.7933443748702884	0.896849867343853	1.006878137588501	
selected_feature_vectors_45_multi.cs	832	45	45	0	MLR	0.8707001028826525	0.8590864188968286	0.880024643922068	0.8470528824246459	0.7895009119470777	0.8963708145939587	0.8798038959503174	
selected_feature_vectors_50_multi.cs	832	50	50	0	MLR	0.8730127144538526	0.8620380575542004	0.8826994719235272	0.8443453693887641	0.7859680717661128	0.8947070731379084	1.0457696914672852	
selected_feature_vectors_60_multi.cs	832	60	60	0	MLR	0.8756602467687175	0.8646040011114355	0.8844774345346442	0.8402800721831811	-2.3743800695426178e+24	0.894510191210404	0.9197509288787842	
selected_feature_vectors_70_multi.cs	832	70	70	0	MLR	0.8760550563866738	0.8651421075589479	0.8846043351378463	0.8373267998923326	-6.929410844764259e+25	0.8946975142503742	1.3106927871704102	
selected_feature_vectors_100_multi.cs	832	100	100	0	MLR	0.8799026234014355	0.8679518948886648	0.887949345790278	-6313204829003.23	-1.234557742344418e+24	-17289.36197857742	2.464378595352173	
selected_feature_vectors_120_multi.cs	832	120	120	0	MLR	0.8861632318047474	0.8745706041553098	0.8946854580250513	-5.794848329747799e+17	-7.48720999302863e+23	-2357060330779.99	1.7735533714294434	
