CID,a
Poly(4-fluoro-2-trifluoromethylstyrene),0.32614555256064687
EthylCellulose,0.3773584905660381
Poly(3_3_5-trimethylcyclohexylMethacrylate),0.3935309973045826
Poly(vinylButyral),0.3935309973045826
Poly(3-methylcyclohexylMethacrylate),0.41967654986522895
MethylCellulose,0.4258760107816709
Poly(4-methylcyclohexylMethacrylate),0.4272237196765501
Poly(2-methylcyclohexylMethacrylate),0.441509433962264
Poly(cyclohexylMethacrylate),0.45175202156334227
Poly(1-methylcyclohexylMethacrylate),0.46388140161725105
Poly(2-chlorocyclohexylMethacrylate),0.48221024258760126
Poly(N-vinylPyrrolidone),0.514824797843666
Poly[oxy(methylphenylsilylene)],0.5229110512129385
Cellulose,0.5417789757412401
Poly(1-phenylethylMethacrylate),0.5652291105121294
Poly[oxy(methylM-chlorophenylethylsilylene)],0.5687331536388143
Poly(p-isopropylStyrene),0.5795148247978439
Poly(cyclohexylmethylsilane),0.5876010781671158
Poly(p-cyclohexylphenylMethacrylate),0.5889487870619949
Poly[oxy(methylM-chlorophenylsilylene)],0.5956873315363884
Poly[4_4-heptaneBis(4-phenyl)carbonate],0.5962264150943398
Poly(benzylMethacrylate),0.616981132075472
Poly[2-(phenylsulfonyl)ethylMethacrylate],0.6177897574123992
Poly(m-cresylMethacrylate),0.6180592991913748
Poly[1_1-(2-methylPropane)Bis(4-phenyl)carbonate],0.623180592991914
Poly(phenylMethacrylate),0.6242587601078168
Poly(o-cresylMethacrylate),0.6245283018867925
Poly[2_2-pentaneBis(4-phenyl)carbonate],0.6347708894878707
Poly(ethyleneTerephthalate),0.6361185983827493
Poly[oxy(2_6-dimethyl-1_4-phenylene)],0.6361185983827493
Poly(vinylBenzoate),0.6428571428571427
Poly[1_1-butaneBis(4-phenyl)carbonate],0.6474393530997303
Poly(1_2-diphenylethylMethacrylate),0.653908355795148
Poly[2_2-butaneBis(4-phenyl)carbonate],0.6568733153638815
Poly(m-nitrobenzylMethacrylate),0.6617250673854449
Poly[N-(2-phenylethyl)methacrylamide],0.664959568733154
Poly[1_1-cyclohexaneBis{4-(2_6-dichlorophenyl)}carbonate],0.6652291105121297
Poly(o-methylStyrene),0.6695417789757411
Poly[1_1-cyclohexaneBis(4-phenyl)carbonate],0.6765498652291109
Poly[2_2-propaneBis{4-(2-chlorophenyl)}carbonate],0.6765498652291109
Polystyrene,0.681940700808625
Poly(o-methoxyStyrene),0.6851752021563342
Poly(diphenylmethylMethacrylate),0.6854447439353099
Poly[1_1-ethaneBis(4-phenyl)carbonate],0.6865229110512128
Poly(p-bromophenylMethacrylate),0.6938005390835582
Poly(N-benzylMethacrylamide),0.6940700808625339
Poly(p-methoxyStyrene),0.6946091644204853
Poly[1_1-cyclopentaneBis(4-phenyl)carbonate],0.7016172506738544
Poly[2_2-propaneBis{4-(2_6-dichlorophenyl)}carbonate],0.718598382749326
Poly(pentachlorophenylMethacrylate),0.7250673854447443
Poly(o-chloroStyrene),0.7299191374663071
Poly[1_1-(1-phenylethane)Bis(4-phenyl)carbonate],0.7385444743935317
Poly[2_2-propaneBis{4-(2_6-dibromophenyl)}carbonate],0.7431266846361188
Poly(N-vinylPhthalimide),0.7574123989218333
Poly(2_6-dichlorostyrene),0.7703504043126687
Poly(chloro-p-xylylene),0.7816711590296497
Poly(phenylmethylsilane),0.7843665768194068
Poly(2-vinylthiophene),0.8048517520215633
Poly[oxy(2_6-diphenyl-1_4-phenylene)],0.811320754716981
Poly[diphenylmethaneBis(4-phenyl)carbonate],0.8487870619946091
Poly(styreneSulfide),0.8566037735849059
Poly(p-xylylene),0.8894878706199463
Poly(N-vinylCarbazole),0.9272237196765502
Poly(pentabromophenylMethacrylate),1.0
Poly(pentadecafluorooctylAcrylate),0.0
Polytetrafluoroethylene,0.029649595687331862
