CID,Train_R2
904,0.6026236242245131
60961,-3.5670874877772896
135401907,0.7984707050763495
5578,0.9051953606634402
1986,0.3943957742169754
243,0.20560149978485093
2083,0.30006386831747905
441074,0.6035768830691826
2331,0.2672478889976817
27200,0.4987912379419005
2249,0.3201822375098991
2756,0.5498301337469236
3120,0.9311955088990203
667467,0.4290932289493502
446220,0.1806855263911668
156391,0.4435476195094364
68617,0.4352903089960099
597,0.5299902809118213
2950,0.36852726866180957
222786,0.5188443342911793
3016,0.769609093240089
1548887,0.5677982866804414
3647,0.8908411988930978
3394,-1.8606726398207765
3325,0.46208073091244517
3371,0.9360640555296755
223368,0.8015212364993504
3639,0.5710221693205964
1983,-0.6665623828994398
3672,0.5784989003655554
4946,0.9150042816717092
6989,0.9527885346162257
4740,0.5713295022400988
36679,0.9518859878569885
135398634,0.3519414390706218
5353830,0.7399631752635041
6047,0.3041441735178502
3718,0.5772109994777402
4168,0.5492993169783291
4173,0.5417516111478488
4680,0.864869194510977
4421,0.482292110657706
7005,0.7201011074224294
4488,0.9374899919956057
54675779,-0.41374490898513894
9142,0.770795553045537
4763,0.9699097298340431
1017,0.9299856954124321
1775,0.45134251238605055
4828,0.9129577595401475
5994,0.4513672301471063
4754,0.3726213583703215
31423,0.6944594197395317
1046,-5.758462273422418
338,0.9545505540186741
3478,-0.33581735891120146
3033,0.34618124913102916
5329,0.44478626028827883
5327,0.9297105531688576
5320,0.8910043402042479
5215,0.8595045786722748
39147,0.5955473392889445
7950,0.7956452477308187
5426,0.9259646349639303
1135,-0.27106692620594797
5324289,0.18878193703721047
1174,0.505944537440112
1175,0.870421290384693
174174,-2.4338070232317524
9502,0.44921595388318836
4044,-0.877920984116539
5505,0.409670771392146
5284371,0.6480324013998477
441071,-0.452814760349005
978,0.6470024271254473
4649,0.4711164134783
2206,0.5199391543582388
5959,0.39275775715624306
5753,-0.3675571481986464
2955,0.47405902535294786
4909,0.972996956392602
5870,0.9403754968449937
30951,0.5062570157258686
3385,0.9409127381030491
441140,0.4964182277366677
16562,0.8215984699761958
3365,0.9320858299443986
3828,0.6187501607996878
135398737,0.1520183208639691
6230,0.5774850971682584
938,0.939031631296829
4748,0.5686606171251541
1043,0.5481506622672356
5147,0.48962104757513253
5333,0.5317731377410169
3475,-0.14065838841067313
5572,0.94720867653579
9170,0.9458975210311533
55245,0.4126606431192071
