CID,Train_R2
1986,0.9502498174953025
190,0.9941147805365885
191,0.99380887930077
135401907,0.9932441231222316
978,0.9956956858395043
6009,0.9931257426230182
4075,0.9942235472738561
4649,0.9936326701463907
2174,0.9931773261168327
2244,0.9932214599991378
3661,0.9934150601554045
2284,0.9932427749605701
2331,0.993764818548988
2337,0.9932448654768313
243,0.993739906405072
7095,0.9953395229156903
2471,0.9932572585097477
2482,0.9935503876106062
7184,0.9932103760874496
2519,0.9930573068758828
2537,0.9932441414398036
2554,0.9932642689825237
2673,0.9931662191941739
2732,0.9936910961823999
2733,0.9933452361203583
2756,0.9931427869619134
2794,0.992919681236788
439739,0.9935924702752961
521440,0.9935842948049005
597,0.9931487701165667
2955,0.993304189533338
223578,0.9936270460303621
3003,0.9939956214724259
2140,0.9932755023044666
3059,0.9933461720149771
234096,0.9931124957617111
1775,0.9936791230715863
3114,0.9931914773810637
3120,0.9932366074433295
3247,0.993718086819155
450,0.9930942303743859
3269,0.9932868038944211
698,0.9933168643575532
8434,0.9933790024806085
3285,0.9962290409688721
3335,0.9932377715213381
3371,0.9931079848293991
3366,0.9933368788410308
3385,0.9932010012224022
3394,0.9933962326871225
135444779,0.9931610766097656
3474,0.9932698599177179
3512,0.9936752011365724
3516,0.9932068955798864
135398634,0.9936923087083847
3559,0.9934211170501147
3639,0.9931848133553642
3640,0.9934758016092242
3647,0.9931748701136538
3661,0.9935995696253157
3672,0.9932615137284456
3702,0.9932957886064976
3718,0.9934394750444198
3735,0.9930663264265951
3825,0.9938222361314125
3828,0.9934393769760439
9502,0.993273758790711
4044,0.9934864287484977
4107,0.993173850636542
7456,0.9932583138830202
4201,0.9932313203252783
4411,0.9931397805430914
4421,0.9935087442429661
931,0.9938219346621007
8663,0.9943523707990023
1302,0.9940732270827835
4536,0.9962194455118112
4539,0.9935550774345474
1983,0.9931626276492955
4748,0.9932074233996694
4754,0.9935905076564007
4764,0.993887672671131
4781,0.9932317200832418
4891,0.9942152596613805
4894,0.993281883319406
4909,0.9932722869844497
4920,0.9932391405703938
7175,0.9934226502863264
1046,0.9930621586670652
1065,0.9934540931924545
1065,0.9934446451391657
5147,0.9940142278007494
338,0.9933314612684123
5267,0.9932215061830454
5304,0.993798989073089
5320,0.9933353466414143
5215,0.9933845672014576
5325,0.9934598010022662
5327,0.9933014679800345
5329,0.9932803813680321
5333,0.9931751721634205
5340,0.9932652625924541
1548885,0.9932055030103935
5355,0.9932388081726367
54677971,0.9932645602719233
5405,0.9931444405915058
3117,0.9931640213160184
5429,0.9932501310027786
2153,0.9931561227060581
5433,0.9932199181902747
1135,0.9932754558701782
5544,0.9937594530925844
5546,0.9937540677379153
6895,0.9932307018703379
5578,0.9935134792976068
1174,0.9934126394041314
1175,0.9936174239588118
1188,0.9942845727751572
