CID,Train_R2
7005,0.9481444956223277
79858,0.9981387444970211
10894,0.7507157069967556
81814,0.9981315073067758
1983,0.6608587672345578
1986,0.7810061124657244
2119,0.9370046945143427
2130,0.7483862918558861
2160,0.9280218722832774
2165,0.9650339049499358
174174,0.8052730339851661
2265,0.7871242224628386
77918,0.9197676996871302
2474,0.9985415273375702
2581,0.9288069368013987
2585,0.5460009879654177
6024,0.9430987970752676
2725,0.9503783755126436
2726,0.9286227996314413
2727,0.8812019080743116
667467,0.965080097306505
2733,0.9016467100858476
2756,0.8107988303790555
2764,0.7147149177106378
71335,0.9765297297390337
5195,0.7548916628508369
2995,0.8084952001057721
3019,0.8814875536939955
3033,0.7860155201385072
56206,0.8018790186173094
39186,0.9462555647297285
3100,0.6548297528059666
1775,0.8090903888609652
71188,0.7560313695653343
5702160,0.7830205859987619
3342,0.792738536349999
3371,0.8853118063125791
3374,0.9356785891595218
3394,0.7928935006957164
3478,0.7488566851885222
135398634,0.9853545773200727
3608,0.7793716190953734
3647,0.753564511414738
3672,0.7827610471829012
3948,0.7086701404366963
4011,0.7971845702749574
4044,0.9910975635285879
4168,0.8499509104208143
4173,0.7995953629406182
4189,0.973692450750812
4421,0.8574420478402637
5284596,0.9353650878175173
156391,0.737097710671237
4488,0.8927555178092201
6604200,0.9399200453360409
4539,0.7913502514105174
4583,0.9748780979627127
54675779,0.6717581239266179
4680,0.8486325771665748
1318,0.8346594326438156
4756,0.9731105314059547
4763,0.7738104458208208
4781,0.7770241889184779
1017,0.996330236956635
4828,0.9006565535435556
54676228,0.7502003457345316
4914,0.8078333938963079
4946,0.9428035729992712
3034034,0.7438177360410274
3001055,0.7797014805115038
56208,0.9957105023430907
60464,0.8201475775986512
5320,0.7520886756800846
5327,0.8808426800672413
5339,0.9729970859365855
5340,0.9168002672894384
1548887,0.7807186948015987
5411,0.9741307144604583
54675776,0.6851152549609545
6989,0.7823710632709893
5509,0.7923106115685625
5560,0.717311195048379
5578,0.8164824225814402
5584,0.5386998753516363
1150,0.7607486352546196
2520,0.7591412162768318
54678486,0.8021024320253299
