CID,Train_R2
46220502,0.9953071711786439
71226662,0.9953020568559086
75163532,0.9953083872848127
2159,0.9952454763332496
24872560,0.9953079912876769
5464098,0.995258241871221
118023034,0.9952720375638064
124081896,0.9953083658232666
31593,0.9952625692904319
9837243,0.9947499503560994
25145656,0.9952921120684852
25267009,0.995019598711231
11962412,0.9952036726106388
135565596,0.9952964163120034
44591583,0.9952816781942002
57519532,0.9951534309628596
67171867,0.9953080461302923
16886,0.9951068603056717
54726191,0.9953069678245436
58460047,0.9952900485401364
4021,0.995170562436757
68069336,0.9950551721635832
89683805,0.9953084050977469
25141092,0.9953062144877809
67462786,0.9953017448038362
16722836,0.9951009793470642
71544786,0.995280101992912
49803313,0.9952560744824528
25166913,0.995286731151569
44603531,0.9951545775358822
5311037,0.9952611150685224
91476,0.9947325622182228
11965427,0.9953082940329678
148195,0.9952917534131605
9804938,0.995279812868611
441130,0.9951249889858373
6436009,0.9952573593194027
54732242,0.9952957973554634
9915743,0.9952060855541167
6178305,0.9953022768815011
24958198,0.995289132242133
447715,0.9952945123226957
25110515,0.9953043719554515
86705695,0.9952945123226964
25151352,0.9951712202416456
9948102,0.9952839199528262
129073603,0.9952805718800951
456199,0.9953083943670799
10348973,0.9953081158891046
56832851,0.995308407458487
57504764,0.9953071328497838
44631912,0.9953059461706177
71584930,0.9953015154729403
118513932,0.9951701429442549
5745207,0.9952971350593427
71815,0.995011361657171
77987108,0.9952964163120034
134436906,0.9953083820267521
10127622,0.9953015154729403
135743681,1.0
5311454,0.9951469106689625
135743681,1.0
66558664,0.9953074133767932
25101755,0.9953058610932787
71587953,0.9951206881555537
46199646,0.995298567046182
51039094,0.9953065879110123
58557659,0.9952852171705274
67683363,0.9952833072471314
49846579,0.9950073779407178
123315041,0.995288501519032
135565884,0.9953055146290832
