CID,a
240,3525.0
241,3267.6
243,3227
335,3696
342,3706
785,2740
931,4983.2
995,7097.1
996,3053.5
999,3896.7
1017,3265.6
1049,2646.7
1057,2673
1115,5650.9
1140,3910.3
1480,3862.9
1486,3978.5
2345,6690
2347,10559.1
2879,3701
3026,8628.5
4101,4345.9
4133,3776.5
4650,2748.4
4684,2788.5
5054,2710
5988,5650.9
6115,3392.8
6319,9340
6492,5777.1
6544,5196.7
6616,6157.6
6629,4717.8
6654,5849.6
6734,6219.3
6781,5644.9
6811,3259
6854,6215.2
7005,4957.4
7042,4013
7044,6179.8
7047,4709.0
7095,624.3
7187,6495.2
7198,4921
7219,4797.4
7237,4335.7
7239,2725.4
7242,4028.84
7245,2790.0
7247,5194.8
7296,3938.1
7302,20145.1
7360,302.9
7361,2548
7362,2344.1
7367,3684
7393,5918.7
7407,4863.73
7410,4149.2
7412,3277.8
7463,5865.4
7498,3591.6
7500,4389.7
7501,4395.63
7503,3708
7515,4074.9
7519,3783.12
7564,6290
7583,6139.1
7705,5872.50
7768,3609.8
7809,4331.3
7810,3754
7812,3189.2
7834,2552.7
7922,1537.9
7923,1389.5
7929,4331.3
7933,2760.0
7961,3108.8
7962,4565.3
7964,3100
7966,3722
7967,3521.3
8027,2241.8
8028,2525
8030,2807
8078,3919.6
8079,3751.7
8082,3453.2
8343,13749.1
8370,2372
8404,5644.4
8418,7148.8
8561,9896.7
8640,5088.6
9731,3266.6
11487,6413.4
12161,4822.9
13387,3009.6
14896,5859.7
16606,6305.3
22311,6184.8
31236,4010.0
31264,3119.0
31268,2820.2
31275,2432.0
31423,7843.3
61021,3370
89594,5971.7
220520,2878.5
237332,2783.5
440917,6148.8
440967,5859.7
440968,5849.6
442021,2878.5
638088,7197.7
10290825,5859.7
16213094,4816.54
46782954,5650.9
69897601,2878.5
91692850,5650.9
