CID,a
6782,400
9015,445
8373,495
1032,485
8078,260
8012,225
1567,295
15891,540
7771,599
7443,420
8095,379
8011,494
7814,400
7616,180
7860,285
8255,465
289,510
7265,500
7294,415
12401,230
10442,405
7407,445
12391,202
7850,390
7505,550
904,540
12374,320
7463,435
8035,400
6558,378
12146,334
7929,527
7343,450
8182,205
14260,239
8150,190
31236,500
11597,265
2879,559
32898,285
14242,365
11239,365
15450,277
7996,240
8019,285
7592,450
8177,223
7915,460
6341,385
444972,375
3301,385
6586,504
10041,450
31276,360
8125,256
6325,450
6326,305
7892,306
7519,475
6996,385
8175,200
11635,235
8008,501
8005,280
8909,194
6584,455
8144,240
7393,510
5565,338
6979,530
11614,322
7809,528
8021,312
8134,215
8064,350
8857,427
7150,510
7719,265
7998,475
7415,215
262,395
13,571
8846,297
8697,371
5541,433
11255,346
7967,420
7820,365
8038,421
10484,427
7061,332
957,270
5281,395
7282,278
7765,230
7211,340
31374,354
11524,295
5447,260
8471,230
15586,550
8858,340
11164,415
3026,402
6278,536
8254,350
8160,340
5326160,288
6360,460
1983,540
12743,171
7991,400
11566,295
11428,360
6339,385
92723,430
37153,320
7497,270
6781,457
753,393
6338,472
7791,230
4133,451
7243,540
31260,340
6365,458
8105,330
7247,515
8445,450
1140,480
7858,378
6563,460
8079,310
21210,260
8452,445
7810,595
6623,510
6324,472
17049,215
7262,540
7416,480
2969,377
11260,337
7636,252
7501,490
16402,305
31261,340
11,413
7409,480
8285,490
8128,550
7751,452
7268,410
985,377
10899,520
10870,425
12736,390
21277,505
300,470
8892,380
7293,400
8170,220
176,427
7947,550
6582,490
34,425
174,398
8184,277
6556,420
81531,240
7668,450
7865,449
6579,424
12591,377
9016,438
8076,235
8130,250
8066,410
7102,450
7485,458
44144434,522
6184,220
6658,435
6276,300
10928,450
9076,460
7298,375
356,220
6372,632
15600,210
244,436
7473,450
7837,389
3094,285
1110,470
7813,482
8094,380
2374,420
10824,515
7966,300
7844,385
8003,260
7870,425
7895,449
7597,620
7295,465
33934,393
7165,490
7411,525
10686,470
31288,290
8073,450
7406,420
66666,470
8174,287
12389,235
6587,414
674,400
6510,375
31272,370
8060,305
8086,290
7617,204
702,363
8821,383
12988,345
6405,437
12511,470
7288,425
8178,210
7962,258
7245,550
8108,225
1146,190
7015,450
11529,425
8129,275
6569,505
6329,430
8002,265
3893,377
8024,360
11240,365
6568,406
7766,445
8197,321
12355,184
6581,390
6944,420
8193,275
7852,317
8902,260
949,371
180,538
8434,495
7819,340
8657,395
3776,425
7000,437
7618,324
31271,377
6375,417
1030,415
7237,463
8102,270
4,374
887,464
6403,405
6385,375
7242,482
28659,430
12388,202
875,425
7669,380
700,410
8141,205
5315892,395
7583,610
7250,520
33599,402
6590,481
24874,378
8413,526
2345,480
7853,371
980,490
6334,432
18591,220
6574,460
11734,550
17756,235
8143,265
13932764,280
11610,260
10044,450
14020,290
428,360
11251,475
8252,460
7048,464
7946,315
335,599
11006,201
3032394,340
8016,350
8071,202
6945,470
11005,377
241,498
12021,458
12375,208
8114,215
13849,377
12399,205
7900,287
76334,220
6946,521
11507,280
10907,396
263,345
11584,374
7767,265
7961,566
7344,400
18635,255
31217,430
11250,401
7868,391
1732,590
7802,390
7934,482
25485,270
6363,402
8179,174
7095,540
15504,262
7843,365
8814,410
6896,490
8133,238
6428,680
7997,430
637090,396
7720,270
10486,540
11335,555
8148,260
7500,432
6573,557
13381,235
7965,293
22386,343
8117,229
6344,556
7296,315
7418,500
6378,430
6054,410
785,515
8785,460
8920,250
7732,450
11583,423
7840,490
8554,460
3283,170
7845,414
6564,557
7896,394
25612,246
7910,305
10992,225
15413,375
11120,480
12329,360
6386,470
264,425
6364,440
6575,410
1031,405
8900,222
9253,361
10024,174
6567,416
8914,277
398,428
8103,290
7635,295
7904,426
19960,305
6560,415
6570,491
7943,440
7622,210
8146,204
445639,363
7964,590
8723,340
8635,530
31404,345
18502,390
31344,388
342,558
6589,420
8374,530
8057,206
11899,500
1001,425
7903,421
338,500
7986,365
8025,440
7422,440
7017,530
11124,469
7855,481
8020,237
8183,255
24730,275
19460,230
7912,316
8007,312
8058,225
6228,445
8794,590
8004,272
196,405
590836,380
15287,255
7620,260
7504,390
11807,438
11582,280
1017,496
162097,308
2736499,632
4284,460
6337,519
94869975,380
11904,494
12563,482
32857,310
10900,460
