CID,a
Vinylchloride,0.0
Maleic anhydride,0.006887645286267763
Tetrazole,0.014739560912612998
1_2_4-Triazole,0.016616444253120966
1H-Pyrazole,0.018596642272922945
Imidazole,0.021119242359018516
Acetamide,0.023461041756349554
Oxalic acid,0.02720619888075764
Urea,0.029616874730951356
Methylammonium iodide,0.029728798966853213
1_3_5-Triazine,0.031140766250538094
Acetone,0.031683168316831684
Thiourea,0.03228583727938012
Benzene,0.03314679294016359
1_2-Hydrazinedicarboxaldehyde,0.03419715884631942
Glycine,0.03435213086526044
Thioacetamide,0.03521308652604391
Pyrazine,0.03697804563065002
2-Methylimidazole,0.03933706414119673
Purine,0.04089539388721482
Trifluoroacetamide,0.04356435643564357
Malonodinitrile,0.043814033577270775
Acrylamide,0.044063710718897975
Semicarbazide,0.04408092983211364
Oxamide,0.044304778303917346
Thiosemicarbazide,0.044339216530348696
Trioxane,0.04476969436074043
Iodobenzene,0.045372363323288846
2-Oxazolidinone,0.04683598794662075
N-Methylurea,0.04764528626775721
beta-Alanine,0.049074472664657774
Hydantoin,0.04966853207059837
2-Mercapto-2-oxazoline,0.0496771416272062
Ethylenecarbonate,0.049694360740421877
Uracil,0.05260439087387
Alanine,0.05294877313818339
Squaric acid,0.05372363323288851
Propylenecarbonate,0.05433491175204477
1_3-Dithiane,0.05547998278088678
Succinimide,0.05551442100731811
Dibromoacetic acid,0.05622040464916058
3-Amino-5-methylisoxazole,0.05656478691347395
1_3-Thiazolidine-2-thione,0.05673697804563065
2-Mercapto-2-thiazoline,0.05673697804563065
Thiocarbohydrazide,0.05673697804563065
Dimethylsulfone,0.05678002582866981
2-Naphthylamine,0.05725355144210073
Phenol,0.05857942315970727
Lactic acid,0.05871717606543262
Malonic acid,0.05874300473525613
1H-Indazole,0.0597503228583728
Benzimidazole,0.0597503228583728
N-Methylglycine,0.05983641842445114
Nortricyclene,0.05992251399052948
para-Quinone,0.05992251399052948
Nitroguanidine,0.06018080068876453
Methimazole,0.06061127851915627
Bicyclo(2_2_1)heptene,0.06069737408523461
Methyl phosphonic dichloride ,0.061747739991390445
Biuret,0.06190271201033147
2-Furancarboxylic acid,0.06272922944468359
Cytosin,0.06302195436934997
Diglycolic acid dilactone,0.06360740421868273
N_N'-Dimethylurea,0.06362462333189842
Malonodiamide,0.06369349978476108
Cyanuric acid,0.0637968144640551
2_4-Hexadiyne,0.06385708136030993
Piperazine-2_5-dione,0.06422729229444683
3-Thenoic acid,0.06437365475678002
N_N-Dimethylurea,0.06448557899268188
Hypoxanthin,0.06465777012483856
1_3_5-Trithiane,0.06534653465346535
Resorcinol,0.06554455445544555
Maleic acid,0.06560482135170037
Serine,0.06560482135170037
Hydroquinone,0.06629358588032716
Diethanolamine,0.06681015927679725
Thiohydantoin,0.06685320705983643
Thiobarbituric acid,0.06698235040895392
Butylene carbonate,0.06882479552303056
Tetrahydro-2H-1_3-oxazine-2-thione,0.0691347395609126
cis-3-Chloro-2-butenoic acid,0.06956521739130433
Barbituric acid,0.07034007748600946
Benzoxazole,0.07076194575979337
Fumaric acid,0.0709427464485579
1_4-Dioxane-2_3-dione,0.07102884201463625
1_3_5_7-Tetroxane,0.07130434782608695
2-Aminopyridine,0.07151958674128282
1_1_2-Trichloroethane,0.0720619888075764
5-Methylhydantoin,0.07207059836418425
Pyrazinoic acid,0.0724063710718898
Methacrylamide,0.07266465777012485
4-Nitrophenol,0.07275075333620319
Catechol,0.07309513560051657
Tetrabromomethane,0.07309513560051657
4-Fluorophenol,0.07335342229875161
p-Dibromobenzene,0.07430047352561342
t-Butanol,0.07465346534653466
5-Methylisoxazole-3-carboxylic acid,0.07473095135600515
alpha-Aminobutyric acid,0.07490314248816186
gamma-Aminobutyric acid,0.07490314248816186
Adenine,0.07541971588463194
Benzoic acid,0.07547998278088677
2-Ethylimidazole,0.07548859233749462
1_4-Dichlorobenzene,0.07607404218682737
2-Methylpropionamide,0.07636676711149375
5-Amino-3-methylisoxazole,0.07722772277227721
4-Hydroxybenzaldehyde,0.077916487300904
4-Methylphenol,0.07817477399913902
Thymine,0.07817477399913902
Proline,0.07834696513129574
1_2-Phenylenediamine,0.07870856650882478
Bicyclo(2_2_1)heptane,0.07886353852776581
4-Chloroaniline,0.0790357296599225
Niacin,0.07912182522600086
Niacinamide,0.07912182522600086
Xanthine,0.0791562634524322
3-Bromobenzoic acid,0.07920792079207921
4-Bromobenzoic acid,0.07920792079207921
Pyridinecarboxaladehyde oxime,0.07966422729229444
Methenamine,0.07997417133017648
Thiobenzamide,0.08041325871717607
Succinic acid,0.08052518295307792
1_3-Benzoxazole-2-thione,0.08067154541541109
2-Thiobenzoxazole,0.08067154541541109
Triethylenediamine,0.08074042186827378
2-Aminobenzothiazole,0.08075764098148944
1_3-Phenylenediamine,0.08118811881188118
2-Thiophenecarboxylic acid,0.08125699526474386
Benzamide,0.08127421437795954
2-Bromobenzoic acid,0.08144640551011623
4-Nitroaniline,0.0816185966422729
2-Methylphenol,0.08192854068015497
Aspartic acid,0.08246233318984073
4-Hydroxybenzoic acid,0.08247955230305638
Threonine,0.08257770124838569
Trimethylenebromide,0.0832544123977615
epsilon-Caprolactam,0.08383986224709428
1_3-Benzothiazole-2-thione,0.08428755919070169
3-Hydroxybenzoic acid,0.08428755919070169
Iodoform,0.08445975032285837
Bicyclo(2_2_2)octane,0.08462333189840722
