CID,a
191,0.3971631205673759
258,0.799290780141844
263,0.44964539007092197
346,0.20106382978723406
424,0.43035460992907804
453,0.4078014184397163
581,0.4326241134751773
596,0.975177304964539
602,0.424822695035461
604,0.3911347517730496
614,0.1280141843971631
994,0.6631205673758865
1072,0.38368794326241135
1101,0.26170212765957446
1148,0.30319148936170215
1805,0.5531914893617021
2180,0.26595744680851063
3279,0.4634751773049645
3363,0.5460992907801419
3862,0.3404255319148936
4460,0.9964539007092199
4678,0.5195035460992907
4739,0.6858156028368795
5771,0.32198581560283684
5773,0.5840425531914893
5780,0.4078014184397163
5790,0.5460992907801419
5950,0.424822695035461
5960,0.43035460992907804
6070,0.16028368794326242
6083,0.26673758865248226
6140,0.6631205673758865
6197,0.43900709219858153
6251,0.41315602836879434
6252,0.975177304964539
6253,0.975177304964539
6274,0.27411347517730494
6305,0.30319148936170215
6466,0.7198581560283688
6759,0.0
6904,0.2634751773049645
8988,0.1280141843971631
8998,0.43049645390070923
9060,0.30319148936170215
9444,0.5531914893617021
10198,0.5120567375886526
10348,0.20106382978723406
10603,0.45390070921985815
10690,0.3911347517730496
10692,0.46808510638297873
12035,0.4326241134751773
14051,0.4634751773049645
14052,0.4634751773049645
14749,0.597872340425532
14950,0.597872340425532
16380,0.799290780141844
16486,0.031914893617021274
18486,0.5375886524822695
21704,0.3971631205673759
24749,0.60177304964539
25203,0.45602836879432623
32326,0.3971631205673759
34751,0.26595744680851063
36294,0.8723404255319149
37768,0.7659574468085106
40926,0.6858156028368795
41774,1.0
41859,0.9964539007092199
60613,0.0698581560283688
60855,0.5599290780141845
60933,0.0698581560283688
60961,0.19609929078014182
62115,0.9964539007092199
65492,0.34361702127659577
71080,0.424822695035461
71567,0.6631205673758865
82170,0.4078014184397163
92092,0.2634751773049645
93070,0.46808510638297873
96368,0.3971631205673759
107526,0.60177304964539
114682,0.975177304964539
114708,0.776595744680851
131204,0.5195035460992907
145742,0.1280141843971631
157355,0.4645390070921986
170012,0.799290780141844
275196,0.5308510638297872
290670,0.776595744680851
320930,0.45390070921985815
439260,0.2826241134751773
439302,0.32198581560283684
439517,0.4397163120567376
439551,0.7198581560283688
439625,0.799290780141844
439693,0.6858156028368795
440473,0.3404255319148936
440936,0.20106382978723406
441184,1.0
441306,0.9964539007092199
441462,0.26595744680851063
442070,0.776595744680851
442514,0.45390070921985815
444254,1.0
445421,1.0
460129,0.41312056737588654
472202,0.6858156028368795
493570,0.38368794326241135
643968,0.5460992907801419
656495,0.26595744680851063
656516,0.26595744680851063
2724224,0.5375886524822695
3048869,0.9137943262411348
4103928,0.38581560283687943
4432690,1.0
5281734,0.38581560283687943
5288559,0.27411347517730494
5352011,0.799290780141844
5459896,0.25886524822695034
5486971,0.4521985815602837
5748487,0.5195035460992907
6321404,0.25886524822695034
6325365,0.26595744680851063
6420052,0.3971631205673759
6426645,0.597872340425532
6432315,0.5375886524822695
6433648,0.38581560283687943
6604642,0.597872340425532
6918204,0.31950354609929077
6921840,0.2826241134751773
6971009,0.27411347517730494
6971047,0.1280141843971631
9572792,0.25886524822695034
9807916,0.597872340425532
9933439,0.5308510638297872
10255083,0.597872340425532
11969479,0.4326241134751773
12004215,0.32198581560283684
12302715,0.5840425531914893
12358851,0.975177304964539
13652278,0.5375886524822695
13726008,0.5375886524822695
14475285,0.46808510638297873
15559608,0.45390070921985815
15559782,0.38581560283687943
16760122,0.776595744680851
20112027,0.5599290780141845
21124837,0.799290780141844
22810415,0.6858156028368795
23581789,0.9964539007092199
24801909,0.26595744680851063
24832117,0.776595744680851
24838350,0.31950354609929077
24838940,0.6858156028368795
25078184,0.799290780141844
44135375,0.45602836879432623
44283251,0.6858156028368795
44575418,0.7198581560283688
44630304,0.7198581560283688
44891366,1.0
45029742,0.45390070921985815
53477758,0.32198581560283684
54670067,0.5
54675810,0.35602836879432626
54676860,0.35602836879432626
54679076,0.5
56841640,0.45602836879432623
56846568,0.9137943262411348
57416895,0.5531914893617021
57501501,0.776595744680851
66509032,0.26595744680851063
70702327,1.0
71296121,0.6858156028368795
71308275,0.4078014184397163
71310809,0.38368794326241135
71312704,1.0
71449781,0.4326241134751773
73415808,0.9137943262411348
86580368,0.27411347517730494
87795236,0.32198581560283684
91659006,1.0
91886532,0.45602836879432623
97041463,0.6858156028368795
102601139,0.4326241134751773
122172882,1.0
129010024,1.0
129628281,0.31950354609929077
131674886,1.0
131854750,0.46808510638297873
132285147,0.799290780141844
133565265,0.38581560283687943
134692532,0.776595744680851
134694146,0.26595744680851063
134694648,1.0
134694916,0.6858156028368795
134715813,0.31950354609929077
137796001,0.776595744680851
138059738,1.0
138106960,0.45390070921985815
138107021,0.6858156028368795
