CID,a
0,15.5
1,18.0
2,19.8
3,21.1
4,22.4
5,23.4
6,24.2
7,25.6
8,26.7
9,27.1
10,27.5
11,29.0
12,15.8
13,16.9
14,18.3
15,17.5
16,18.8
17,20.2
18,18.3
19,21.1
20,19.9
21,20.3
22,21.4
23,22.0
24,24.6
25,27.0
26,29.3
27,21.7
28,23.3
29,24.4
30,23.9
31,24.3
32,23.3
33,23.3
34,24.4
35,25.8
36,26.0
37,26.5
38,25.3
39,26.2
40,30.6
41,22.0
42,23.8
43,22.1
44,26.1
45,26.0
46,28.2
47,28.0
48,29.6
49,28.4
50,27.8
51,28.6
52,28.3
53,29.2
54,28.1
55,28.4
56,29.8
57,28.7
58,28.5
59,28.7
60,27.0
61,28.0
62,27.6
63,29.7
64,28.5
65,28.3
66,30.5
67,31.0
68,33.2
69,22.1
70,22.2
71,23.3
72,20.8
73,24.2
74,22.1
75,22.4
76,20.0
77,25.0
78,23.7
79,25.9
80,22.6
81,24.5
82,26.7
83,27.1
84,27.1
85,27.9
86,28.4
87,28.6
88,29.4
89,25.3
90,35.4
91,30.8
92,32.9
93,32.7
94,37.0
95,33.5
96,35.7
97,47.8
98,36.0
99,45.2
100,37.7
101,44.8
102,28.6
103,27.6
104,29.3
105,27.4
106,33.5
107,36.8
108,27.7
109,29.7
110,45.1
111,29.8
112,32.0
113,41.4
114,16.5
115,19.5
116,19.1
117,19.3
118,20.0
119,17.3
120,21.4
121,20.2
122,22.4
123,24.4
124,25.4
125,39.6
126,22.2
127,23.8
128,26.5
129,24.2
130,32.8
131,29.4
132,33.7
133,20.7
134,21.0
135,20.2
136,20.9
137,24.0
138,25.6
139,23.1
140,26.8
141,34.5
142,32.4
143,33.5
144,33.3
145,31.6
146,20.6
147,24.2
148,25.7
149,23.2
150,41.3
151,38.0
152,42.3
153,22.7
154,24.0
155,23.5
156,27.9
157,29.6
158,25.3
159,24.1
160,32.8
161,34.3
162,31.2
163,38.2
164,27.1
165,26.2
166,28.5
167,26.1
168,24.6
169,28.3
170,29.1
171,26.5
172,25.0
173,27.2
174,27.7
175,28.7
176,29.5
177,32.3
178,24.3
179,23.3
180,23.9
181,21.7
182,24.5
183,23.3
184,25.5
185,26.4
186,24.4
187,24.5
188,23.5
189,23.6
190,25.8
191,23.8
192,21.8
193,23.1
194,23.0
195,21.9
196,24.8
197,25.1
198,24.0
199,26.0
200,27.3
201,28.0
202,25.2
203,24.2
204,24.5
205,23.2
206,23.8
207,28.3
208,24.2
209,26.6
210,23.9
211,22.7
212,23.7
213,25.2
214,24.8
215,24.6
216,25.9
217,24.7
218,23.2
219,23.3
220,25.2
221,25.4
222,23.8
223,26.6
224,26.0
225,27.4
226,25.7
227,26.8
228,28.7
229,25.7
230,28.0
231,29.1
232,29.4
233,28.3
234,29.6
235,30.3
236,32.6
237,31.9
238,37.7
239,32.1
240,30.3
241,31.6
242,35.9
243,30.5
244,29.3
245,37.3
246,39.2
247,34.6
248,36.7
249,12.3
250,20.3
251,20.8
252,22.5
253,15.4
254,22.0
255,16.6
256,18.2
257,17.4
258,18.2
259,17.5
260,17.6
261,17.6
262,18.9
263,23.1
264,28.7
265,40.9
266,26.0
267,26.5
268,32.0
