CID,Train_R2
5544,0.5828118021550811
4736,0.5866900904086488
2949,0.5750382793425233
3640,0.5854476991840454
3003,0.5822850339760559
3512,0.5820547719134324
3016,0.5831553140995246
578771,0.5792896251688326
5172949,0.5889814480735152
14033071,0.5819618635479407
14033046,0.5821088525369568
14033041,0.5874662239172719
14033068,0.5824738578263551
14033072,0.5850144706347519
14033042,0.5842319732390963
14033055,0.586549277595138
14033045,0.5829825646511192
14033044,0.5848911228871031
14033080,0.5834799611897077
14033057,0.5824376808327577
14033058,0.5824077711743567
14033059,0.585001462388361
11265169,0.5840480024179437
14033060,0.5824906105245429
14033061,0.5831701514593703
14033062,0.5823081921106912
14033047,0.5841865678063038
14033077,0.5833663517180379
14033073,0.5826593756386849
14033075,0.5826751707298463
14033048,0.5954452237118634
14033082,0.5826740335966356
12450810,0.5834967488963936
14033083,0.5834106197778335
11195691,0.5851372738081893
2516894,0.5892806925650502
14033069,0.5873616852582925
161366,0.5844445121455248
168707,0.5778633808082863
158895,0.5769136569304422
10360656,0.5819474083422755
158896,0.5773865123585024
1182,0.5816063418643325
323786,0.5834978737966892
256410,0.5825926826767139
259323,0.5842785158812753
4466134,0.585420834921784
5060023,0.5888421108439325
273262,0.5852834508445355
409682,0.5808705148690305
352038,0.5801301646299977
102468,0.5809259266683544
342733,0.5837087033900115
96806,0.5797677434914834
102763,0.5857315203945372
263471,0.5825994586692399
329275,0.5833439009116619
3154,0.5832821201223333
424,0.5849324436508726
236,0.5837955814575742
1986,0.5832100153317208
4100,0.5850660024616814
3295,0.58241153528799
18794,0.582907652635698
3866,0.587952884540932
94134,0.5877109944132757
68475,0.5848218107676155
17904358,0.5824233379881012
11217587,0.5922205066712591
11435488,0.5883618306793028
303,0.5952124899371178
495539,0.5874379554141652
227033,0.5870322336247218
5645,0.5849335451080635
2987,0.5805646438622705
4782,0.6149292285748205
4631,0.6115299115413954
3779,0.5806454714496725
2249,0.5860733562562304
4946,0.5965362533542599
3869,0.5792099681644864
3222,0.5886546019952877
60209604,0.6542554408729679
13364600,0.6074858791624267
12736891,0.6784701186363269
12736892,0.5892189216792019
12736884,0.5880512870941716
20033678,0.5832695070677655
13364601,0.5869721124306324
13632766,0.5850891167596166
20033692,0.5828575224431987
