CID,a
1,-0.64
2,-0.53
3,-0.41
4,-0.29
5,-0.18
6,-0.07
7,0.04
8,0.23
9,0.4
10,0.49
11,0.56
12,1.47
13,-0.47
14,-0.48
15,-0.26
16,-0.51
17,-0.46
18,-0.24
19,-0.33
20,-0.37
21,-0.12
22,-0.31
23,-0.2
24,-0.28
25,0.04
26,0.15
27,0.36
28,0.45
29,0.62
30,0.76
31,-0.39
32,-0.05
33,0.14
34,0.36
35,-0.32
36,-0.28
37,-0.19
38,-0.19
39,-0.3
40,-0.17
41,-0.17
42,-0.11
43,-0.02
44,-0.01
45,0.09
46,0.05
47,0.48
48,-0.64
49,-0.54
50,-0.21
51,-0.38
52,-0.21
53,-0.26
54,-0.12
55,-0.24
56,-0.22
57,-0.2
58,-0.07
59,-0.04
60,-0.16
61,-0.1
62,-0.05
63,-0.1
64,-0.05
65,-0.01
66,-0.09
67,-0.01
68,-0.15
69,-0.18
70,-0.18
71,0.53
72,-0.15
73,0.3
74,-0.27
75,0.03
76,0.28
77,0.3
78,0.41
79,0.51
80,0.52
81,0.64
82,0.54
83,0.56
84,0.65
85,0.61
86,0.77
87,0.76
88,0.88
89,0.8
90,0.97
91,1.06
92,1.16
93,1.21
94,0.08
95,0.18
96,0.72
97,1.1
98,1.24
99,1.47
100,0.26
101,0.23
102,0.38
103,0.46
104,0.59
105,0.83
106,0.65
107,0.71
108,1.58
109,0.8
110,0.95
111,-0.64
112,-0.49
113,-0.47
114,-0.52
115,-0.4
116,-0.46
117,-0.38
118,-0.39
119,-0.19
120,-0.01
121,0.67
122,-0.52
123,-0.44
124,-0.33
125,-0.37
126,0.08
127,-0.01
128,0.52
129,-0.47
130,-0.35
131,-0.36
132,0.08
133,0.04
134,-0.17
135,0.11
136,0.0
137,0.08
138,0.15
139,-0.38
140,-0.28
141,-0.28
142,0.2
143,0.15
144,0.4
145,-0.51
146,-0.4
147,-0.33
148,-0.24
149,-0.27
150,-0.21
151,0.52
152,-0.12
153,-0.12
154,-0.02
155,0.08
156,-0.08
157,0.28
158,0.04
159,0.3
160,0.36
161,0.2
162,0.04
163,0.0
164,0.08
165,0.18
166,0.08
167,0.15
168,0.15
169,0.3
170,0.3
171,0.46
172,0.58
173,0.72
174,0.87
175,1.45
176,-0.48
177,-0.42
178,-0.31
179,-0.47
180,-0.19
181,-0.21
182,-0.11
183,-0.31
184,-0.02
185,0.06
186,0.16
187,-0.43
188,-0.37
189,-0.4
190,-0.34
191,-0.25
192,-0.33
193,-0.18
194,-0.22
195,-0.32
196,-0.17
197,-0.08
198,-0.09
199,0.04
200,0.2
201,0.04
202,-0.35
203,-0.36
204,-0.26
205,-0.32
206,-0.3
207,0.34
208,-0.19
209,-0.2
210,-0.25
211,-0.32
212,-0.21
213,-0.11
214,-0.09
215,-0.08
216,-0.11
217,-0.28
218,-0.04
219,-0.01
220,0.0
221,0.06
222,0.11
223,0.08
224,0.15
225,0.18
226,0.28
227,0.46
228,0.62
229,0.49
230,0.56
231,0.64
232,0.57
233,0.57
234,0.56
235,0.78
236,0.63
237,0.69
238,0.7
239,0.73
240,0.78
241,0.76
242,0.77
243,0.82
244,0.89
245,0.99
246,0.2
247,0.18
248,0.53
249,0.46
250,0.66
251,0.65
252,0.71
253,0.85
254,0.9
255,0.99
256,1.07
257,1.11
258,1.06
259,1.29
260,0.89
261,0.94
262,1.15
263,1.29
264,1.22
265,1.12
266,1.24
267,1.3
268,1.63
269,0.28
270,0.4
271,0.3
272,1.03
273,-0.64
274,-0.41
275,-0.29
276,-0.22
277,-0.03
278,-0.31
279,-0.07
280,0.32
281,0.04
282,0.11
283,0.15
284,0.11
285,0.58
286,0.23
287,0.11
288,0.26
289,0.38
290,1.03
291,0.54
292,0.68
293,0.64
294,0.8
295,-0.24
296,0.4
297,-0.12
298,0.08
299,0.56
300,-0.08
