CID,a
1,6.0611
2,6.0788
3,5.5784
4,5.6094
5,5.1306
6,4.8152
7,5.4552
8,5.5615
9,6.9121
10,6.2716
11,5.888
12,6.1183
13,5.8414
14,5.8615
15,5.0111
16,4.6991
17,5.2706
18,5.2789
19,5.2491
20,5.1262
21,4.5581
22,4.6951
23,5.787
24,5.5799
25,4.7237
26,5.3264
27,5.8002
28,5.6327
29,6.2091
30,6.2396
31,4.7517
32,4.8935
33,5.5866
34,5.6198
35,5.2999
36,5.3895
37,4.5736
38,5.0439
39,5.4527
40,5.2582
41,6.242
42,6.1192
43,5.1822
44,5.1861
45,6.1418
46,5.6592
47,5.575
48,5.4839
49,4.7489
50,5.075
51,5.1154
52,4.8924
53,5.851
54,5.7867
55,5.5644
56,5.3267
57,5.552
58,4.9902
59,5.8349
60,5.935
61,5.9428
62,5.2553
63,5.7002
64,5.9439
65,5.8888
66,5.8921
67,5.9302
68,6.3086
69,5.654
70,5.8286
71,5.5054
72,5.7322
73,5.0308
74,5.4054
75,6.4355
76,5.7094
77,6.3951
78,6.5805
79,6.5828
80,6.5778
81,5.7787
82,5.833
83,6.0026
84,5.9788
85,4.8858
86,5.3297
87,6.0829
88,5.2428
89,4.7345
90,4.5839
91,6.3834
92,5.179
93,6.162
94,6.1475
95,5.2981
96,5.3129
97,4.4038
98,4.9365
99,6.1576
100,5.5434
101,4.9437
102,4.4274
103,5.3986
104,5.6795
105,5.6025
106,5.5361
107,4.6347
108,5.1957
109,5.2515
110,5.5832
111,5.1234
112,5.278
113,6.0336
114,6.1541
115,6.6096
116,6.2255
117,6.2991
118,6.304
119,5.685
120,5.887
121,5.1994
122,4.9976
123,5.3843
124,5.4618
125,6.1937
126,5.6208
127,5.6639
128,5.9163
129,5.476
130,5.4228
131,5.151
132,5.1769
133,5.213
134,4.9195
135,5.5089
136,5.6517
137,5.4243
138,5.3591
139,5.3015
140,5.4209
141,5.489
142,5.5519
143,6.0669
144,5.5814
145,5.9881
146,5.4563
147,5.0391
148,5.5322
149,6.0618
150,5.8634
151,5.3194
152,5.1216
153,4.8705
154,5.5449
155,4.8549
156,5.158
157,5.5577
158,5.6864
159,5.3157
160,5.2062
161,4.6146
162,4.588
163,5.5783
164,5.7226
165,4.8484
166,4.7735
167,5.6667
168,5.9572
169,5.3973
170,5.184
171,6.3044
172,5.9647
173,4.1987
174,4.3422
175,6.1404
176,6.115
177,5.9035
178,5.6927
179,5.7751
180,6.0724
181,5.9963
182,5.5041
183,5.6833
184,5.1952
185,6.448
186,6.4493
187,5.2445
188,5.0285
189,4.901
190,5.5589
191,5.706
192,4.8069
193,5.4584
194,5.3848
195,5.4246
196,5.6269
197,5.87
198,5.7214
199,4.9155
200,4.806
201,5.2266
202,5.4147
203,5.6476
204,5.8207
205,5.5985
206,5.4925
207,5.7015
208,5.2988
209,5.6204
210,5.5113
211,6.2176
212,6.1602
213,6.0932
214,6.1879
215,5.2713
216,5.7179
217,5.2052
218,5.2809
219,5.9001
220,6.0392
221,5.7344
222,5.3982
223,5.6149
224,5.9538
225,5.408
226,5.9132
227,5.7586
228,5.8485
229,5.8015
230,6.1303
231,6.9131
232,6.3324
233,4.7585
234,4.8761
235,5.4916
236,5.6267
237,5.7937
238,5.6442
239,5.8704
240,6.3736
241,5.3876
242,5.3169
243,4.8463
244,4.8246
245,5.834
246,5.7326
247,5.3541
248,5.3591
249,5.2879
250,5.1542
251,5.9929
252,5.9884
253,4.3252
254,4.8731
255,6.6854
256,6.5566
257,5.48
258,5.9849
259,5.6749
260,5.4334
261,5.9107
262,5.9898
263,5.1985
264,5.6732
265,5.7648
266,5.4873
267,5.2782
268,5.2853
269,5.5792
270,5.8325
271,6.0583
272,5.8869
273,4.8904
274,5.3106
275,4.8175
276,5.4681
277,5.0592
278,5.2986
279,5.8905
280,5.7432
281,5.3723
282,5.7136
283,4.6722
284,4.5504
285,5.9836
286,6.0518
287,5.3
288,5.3355
289,6.0618
290,6.3419
291,6.1935
292,6.2404
293,5.921
294,5.7786
295,6.3857
296,5.8774
297,5.1878
298,5.2685
299,5.8974
300,5.5808
301,5.9893
302,5.8604
303,5.0848
304,5.062
305,5.6112
306,5.5133
307,5.1149
308,5.2799
309,5.8399
310,6.0246
311,6.7606
312,6.6378
313,5.779
314,5.9228
315,5.18
316,5.4229
317,4.7113
318,4.6714
319,4.9362
320,5.2434
321,5.9496
322,6.0132
323,5.3643
324,5.5414
325,5.0033
326,5.1418
327,5.8581
328,6.2861
329,6.1591
330,5.9351
331,5.5204
332,5.3102
333,5.3668
334,5.3635
335,5.6868
336,5.4133
337,4.7721
338,4.897
339,5.5399
340,5.3242
341,5.2367
342,5.2535
343,5.6735
344,5.7151
345,5.7292
346,5.7927
347,5.5696
348,5.5457
349,5.5937
350,5.456
351,5.7455
352,5.848
353,5.3756
354,5.4189
355,5.4341
356,5.6717
357,4.9641
358,5.4094
359,5.6522
360,5.6098
361,5.8728
362,5.6628
363,5.129
364,5.3772
365,4.5766
366,4.8117
367,5.1385
368,5.5304
369,5.1446
370,5.3715
371,6.0227
372,5.4239
373,6.0901
374,6.0228
375,5.3785
376,5.0525
377,5.7025
378,6.1518
379,6.1426
380,5.676
381,5.2577
382,5.0767
383,5.6476
384,5.7938
385,5.2709
386,4.9981
387,5.6795
388,5.668
389,6.0078
390,5.5216
391,5.6284
392,5.4688
393,5.7053
394,5.784
395,5.5622
396,6.0001
397,5.5744
398,5.1084
399,6.1323
400,6.2063
401,5.6059
402,5.5285
403,5.9496
404,5.6723
405,6.227
406,5.6886
407,4.507
408,5.1941
409,5.7492
410,5.631
411,5.7651
412,5.9464
413,5.658
414,5.6168
415,5.1985
416,5.2654
417,5.1977
418,5.2005
419,5.5135
420,5.4985
421,5.195
422,5.1065
423,6.0778
424,6.2697
425,5.1636
426,5.0641
427,5.5427
428,5.7124
429,4.7347
430,5.1581
431,5.8322
432,6.0245
433,4.6576
434,5.4341
435,6.1086
436,6.1199
437,5.608
438,5.6078
439,5.6989
440,5.7295
441,5.5111
442,5.5037
443,5.2874
444,5.2901
445,5.0029
446,5.6144
447,5.7444
448,5.6346
449,5.612
450,5.6192
451,5.2497
452,5.3591
453,5.2766
454,4.8515
455,5.9506
456,5.8163
457,5.8844
458,5.8862
459,5.4424
460,5.4097
461,5.6076
462,5.4109
463,5.3315
464,5.6435
465,5.2953
466,4.9644
467,5.4401
468,5.2086
469,5.7733
470,6.1426
471,5.402
472,5.1943
473,5.9155
474,5.8356
475,5.1079
476,5.433
477,6.0326
478,6.1527
479,5.5484
480,5.2825
481,5.9827
482,5.8281
483,5.6474
484,5.627
485,5.6742
486,6.1776
487,4.966
488,4.2633
489,6.767
490,6.8252
491,5.1754
492,5.186
493,5.333
494,4.5924
495,5.6215
496,5.7446
497,4.777
498,5.3721
499,5.8241
500,5.6163
501,6.303
502,6.4766
503,5.1134
504,5.1138
505,5.2965
506,5.3656
507,5.547
508,5.5457
509,5.133
510,5.3347
511,5.5248
512,5.6316
513,5.3501
514,4.3004
515,5.5752
516,5.7096
517,5.1729
518,5.3109
519,5.8549
520,6.0598
521,5.3672
522,5.5274
523,5.4223
524,5.1875
525,5.4969
526,5.5556
527,5.154
528,5.123
529,6.1906
530,6.1985
531,5.6533
532,5.6046
533,5.0296
534,4.9003
535,4.6181
536,4.7825
537,5.6356
538,5.6015
539,5.2106
540,5.1275
541,5.3109
542,5.4077
543,4.4982
544,5.39
545,5.4346
546,5.6038
547,5.5956
548,5.8221
549,5.8951
550,5.5639
551,5.3439
552,5.6634
553,5.4242
554,5.1758
555,5.3418
556,5.2113
557,5.7011
558,6.1324
559,5.1946
560,5.1787
561,5.864
562,6.193
563,4.831
564,4.7212
565,5.6905
566,5.5122
567,5.9383
568,5.6964
569,6.0657
570,5.5451
571,5.0362
572,5.2026
573,5.6074
574,5.9415
575,5.4569
576,5.3218
577,5.8214
578,6.1179
579,4.96
580,5.6321
581,5.4649
582,5.7593
583,5.7324
584,5.6902
585,4.7568
586,4.814
587,6.1241
588,6.1963
589,5.1039
590,5.0459
591,5.118
592,5.5475
593,5.7111
594,5.7947
595,6.6189
596,6.6084
597,5.9555
598,5.9972
599,6.0493
600,6.4662
601,4.632
602,5.5162
603,6.0585
604,5.9833
605,5.4571
606,5.2215
607,5.0682
608,4.7658
609,5.5253
610,5.4451
611,5.491
612,5.5191
613,5.4909
614,5.2765
615,5.8848
616,5.8876
617,5.6114
618,5.5513
619,5.9849
620,6.054
621,5.4897
622,4.9745
623,5.0264
624,4.9573
625,4.8471
626,5.6627
627,5.5193
628,5.3273
629,5.9171
630,5.6913
631,5.2164
632,5.2762
633,5.6181
634,5.7386
635,4.7033
636,4.823
637,4.4098
638,4.3865
639,6.2536
640,6.3512
641,5.3229
642,5.4209
643,5.5734
644,5.576
645,5.3712
646,5.4668
647,5.9011
648,5.8615
649,5.9576
650,6.4177
651,4.869
652,5.5903
653,4.0171
654,5.5453
655,5.5583
656,5.0744
657,6.1982
658,5.6904
659,5.8346
660,5.8423
661,6.0365
662,6.0684
663,5.7947
664,5.8941
665,5.9047
666,5.9555
667,4.7695
668,5.15
669,5.4404
670,5.632
671,5.6079
672,5.2164
673,5.6708
674,5.4839
675,5.7318
676,5.8222
677,5.4877
678,5.5493
679,5.4141
680,5.3295
681,5.6702
682,5.2422
683,5.4583
684,5.1818
685,4.7039
686,4.703
687,6.3975
688,6.201
689,5.1335
690,5.7284
691,6.0147
692,6.1508
693,5.6123
694,5.4029
695,5.744
696,5.8101
697,5.7303
698,4.842
699,5.8151
700,5.1474
701,6.099
702,5.8368
703,5.4028
704,5.1845
705,5.4284
706,5.5734
707,5.3212
708,5.0665
709,5.464
710,5.3623
711,5.5148
712,5.6228
713,6.2384
714,6.077
715,4.8359
716,5.0307
717,5.7619
718,5.7428
719,5.4971
720,5.8051
721,4.3096
722,4.8796
723,5.7373
724,5.8069
725,5.3943
726,5.4185
727,5.4762
728,5.3915
729,5.3603
730,5.0809
731,5.4954
732,5.0318
733,5.2413
734,5.2437
735,6.0134
736,5.1169
737,5.8034
738,5.581
739,6.8825
740,6.9905
741,6.1189
742,6.2615
743,5.1719
744,5.3247
745,5.1546
746,4.922
747,5.026
748,5.455
749,6.1948
750,6.2362
751,5.6383
752,5.7534
753,6.3518
754,6.5148
755,5.6468
756,5.6886
757,5.7321
758,5.7212
759,5.654
760,6.0812
761,5.1363
762,5.1395
763,4.4748
764,4.3712
765,5.6619
766,5.5578
767,5.648
768,5.6454
769,5.3256
770,5.9925
771,5.4871
772,5.736
773,5.5645
774,5.6128
775,5.6074
776,6.2113
777,5.6695
778,5.6384
779,5.4649
780,5.8603
781,5.8998
782,6.1396
783,4.9036
784,4.9882
785,4.7586
786,4.4515
787,5.2149
788,5.3352
789,5.2087
790,5.6722
791,5.1508
792,5.2222
793,5.6452
794,5.5685
795,5.9956
796,6.0962
797,5.5646
798,6.0316
799,6.1008
800,6.0322
801,5.2643
802,5.6587
803,4.5667
804,4.5355
805,6.1147
806,5.6294
807,5.3023
808,5.2163
809,5.1265
810,4.5022
811,4.9966
812,4.842
813,5.9543
814,5.415
815,5.6128
816,5.3409
817,5.4748
818,5.2
819,5.3066
820,5.1536
821,5.0549
822,5.4761
823,5.7365
824,6.4632
825,6.2374
826,5.3574
827,5.2893
828,5.1993
829,5.5263
830,5.2762
831,5.0952
832,5.1896
833,5.8673
834,5.9101
835,6.651
836,6.4778
837,6.6508
838,6.4447
839,5.3558
840,5.5804
841,5.9132
842,5.97
843,6.1456
844,6.0052
845,5.0423
846,5.0554
847,5.0446
848,4.9969
849,5.2216
850,5.2232
851,5.1032
852,5.021
853,5.7121
854,5.2323
855,5.5891
856,5.6663
857,5.8126
858,5.5895
859,6.2515
860,6.2015
861,5.0415
862,4.8655
863,4.9799
864,5.3027
865,5.5434
866,5.8155
867,5.4643
868,5.6456
869,5.4777
870,5.2574
871,5.5405
872,5.4773
873,5.2347
874,4.996
875,5.7006
876,5.4219
877,5.6721
878,5.8039
879,5.8954
880,5.3274
881,6.4364
882,6.5651
883,5.202
884,4.9922
885,5.704
886,5.7599
887,4.9991
888,5.1197
889,6.0478
890,6.1267
891,5.7146
892,5.8784
893,4.9323
894,5.1823
895,5.5875
896,5.83
897,5.4663
898,5.4656
899,6.1745
900,6.2398
901,5.2691
902,5.4381
903,5.6981
904,5.6071
905,5.477
906,5.5824
907,4.6437
908,5.5267
909,5.3912
910,5.1998
911,5.4176
912,5.1097
913,5.7741
914,5.2865
915,5.4933
916,5.7467
917,5.3297
918,5.2255
919,5.2103
920,5.5695
921,4.7933
922,4.522
923,6.1655
924,5.7825
925,5.1641
926,4.6974
927,5.5312
928,5.3217
929,5.5362
930,5.4906
931,5.805
932,6.0223
933,4.8838
934,5.054
935,5.6222
936,5.6787
937,5.2226
938,5.7191
939,6.0474
940,6.0021
941,5.7817
942,5.5043
943,5.4229
944,4.8489
945,5.8677
946,5.7292
947,5.8498
948,5.9003
949,4.9807
950,5.1049
951,5.5484
952,5.6123
953,5.3562
954,5.1925
955,6.3392
956,6.0166
957,5.9469
958,5.8989
959,5.9792
960,6.1712
961,5.4766
962,5.4776
963,5.789
964,5.8426
965,5.7188
966,5.0841
967,5.3483
968,5.3573
969,4.8957
970,4.9886
971,4.8862
972,4.7119
973,5.4077
974,5.251
975,6.0844
976,5.8984
977,6.1802
