CID,a
3-Heptanol,314.2
Caprylic acid methylester,314.23
5-Methylnonane,314.43
1-Ethyl-3-methylimidazolium dicyanoamide,314.64
6-Methyl-2-heptanol,315.1
1-Ethyl-3-methylimidazolium trifluoroacetate,316.0
Decane,316.32
Di-t-butyldiazene N-oxide,316.5
1-Butyl-3-methylimidazolium bromide,317.0
1-Butyl-3-methylimidazolium chloride,317.0
4-Methylnonane,317.36
2-Ethyl-1-hexanol,317.5
1-Propylferrocene,319.5
n-Decanal,319.7
Bibenzyl,320.1
HMPA,321.3
1-Ethyl-3-methylimidazolium acetate,321.9
Dipropylene glycol,322.1
Cyclohexyl valerate,323.0
2-Methyl-3-hexanol,324.0
N-Phenylpiperidine,324.112
3-Methylbenzophenone,325.1
Triethyleneglycol,327.6
N-Methyl-2-hydroxyethylammonium propionate,328.0
1-Propylpyridinium hexafluorophosphate,328.7
1-Undecene,329.95
2-Octanol,330.1
Diethylsuccinate,330.5
2-Methyl-4-heptanol,331.8
Ethylene glycol dipropanoate,331.8
1-Methylazepanium methosulfate,332.08
4-Octanol,332.09
Benzophenoneimine,333.48
Pimelic acid,334.3
1-Bromodecane,334.4
1-Ethylferrocene,335.3
1-Ethyltetrahydrothiophenium dicyanamide,335.384
N-(Trifluoromethyl)bis(pentafluoroethyl)amine,337.46
2-Methyl-2-heptanol,337.6
1-Methyltetrahydrothiophenium dicyanamide,338.5
3-Octanol,338.5
1-Benzyl-3-methylimidazolium chloride,339.4
n-Octylacetate,339.7
1_3-Dimethylimidazolium methosulfate,341.0
1-Ethyl-3-methylimidazolium methylsulfate,341.0
1-Nonanol,341.0
2-Methyldecane,341.21
delta-Undecanolactone,342.7
Eugenol,343.1
trans-Stilbene,343.1
Ethyl octanoate,343.13
1-Ethyl-3-methylimidazolium hexafluorophosphate,343.6
4-Isopropylbiphenyl,343.9
1-Hexyl-3-methylimidazolium bromide,344.0
Undecane,345.05
1-Ethyl-3-methylimidazolium methanesulfonate,345.52
Pelargonic acid methylester,345.63
Tetraethylurea,345.7
Geraniol,346.1
1-Isobutylferrocene,346.9
Diethylcarbitol,347.5
1_4-Di-t-butylbenzene,347.84
1_1'-Diethylferrocene,348.2
2_2-Dimethyl-3-pentanol,349.0
1_2-Dibutoxyethane,350.0
n-Decylmercaptan,350.41
2_2_4_6_6-Pentamethylheptane,350.98
1_1-Dibutoxyethane,352.2
Perfluoromethylcyclohexane,353.1
1-Butyl-3-methylimidazolium nitrate,353.5
3-Ethyl-3-pentanol,353.9
2_4_6_8-Tetramethylcyclotetrasiloxane,354.4
1-Ethyl-3-methylimidazolium methylphosphonate,354.64
Butylcarbitol,354.89
2-Ethylhexyl acrylate,355.1
3-Methyl-4-heptanol,355.78
2-Nonanol,356.32
2-(2-(2-Methoxyethoxy)ethoxy)ethanol,357.05
Hexamethyldisilylmethane,357.5
beta-Citronellol,357.9
1-Ethyl-3-methylimidazolium tricyanomethanide,358.7
2_4-Dimethyl-3-pentanol,359.0
Hexamethylcyclotrisiloxane,360.0
1-Dodecene,360.66
1-Decylamine,361.0
N-Methyl-2-hydroxyethylammonium butanoate,361.0
Capric acid,361.1
4-Ethyl-3-hexanol,361.26
Nonanoic acid,362.37
Di-n-pentylketone,362.7
1-Ethyl-3-methylimidazolium trifluoromethylsulfonate,362.8
1-Butyl-3-methylimidazolium tetrafluoroborate,363.0
N-Propylpyridinium tetrafluoroborate,363.0
Heptylcyclohexane,363.2
1-Butylferrocene,363.8
Ethylsilicate,364.4
1_1'-Dipiperidinomethane,364.62
1-Butyl-3-methylimidazolium dicyanoamide,365.0
Diethylphthalate,366.1
Suberic acid,366.2
4-Methyl-4-heptanol,366.92
3_7-Dimethyl-1-octanol,367.21
Triglyme,367.78
4-Nonanol,367.86
2-(2'-Hydroxyethoxy)ethyl pivalate,368.83
1-(2-Hydroxyethyl)-3-methyl-1H-imidazolium 2_2_2-trifluoroacetate,369.0
o-Terphenyl,369.05
Hexamethylbenzene,370.7
5-Nonanol,370.75
Decyl methyl ether,370.8
Capric acid methylester,372.03
Linalool,372.4
1-Bromoundecane,373.23
3-Nonanol,373.63
2_5-Dimethyl-3-hexanol,374.15
1-Propyl-3-methylimidazolium hexafluorophosphate,374.4
1_4_8_11-Tetraazacyclotetradecane,374.61
Dodecane,376.1
1-Decanol,377.0
1-Ethyl-3-methylimidazolium ethosulfate,378.0
Diisopentyl ether,379.0
Perfluorotriethylamine,379.49
6b-Nitrohexahydro-2H-1_3_5-trioxacyclopenta(cd)pentalene-2_4_6-triyltrinitrate,380.14
Ethylene glycol dibutanoate,380.3
Diethyl terephthalate,380.7
1-(1-Isocyanato-1-methylethyl-3-(1-methylethenyl)benzene,382.0
Diethynyldiphenylsilane,382.0
6_10-Dimethyl-4_5_9-undecatrien-2-one,382.7
Pseudoionone,382.7
Irisone,382.8
1-Butyl-3-methylimidazolium acetate,383.2
Octyl butanoate,383.28
4-t-Butylbiphenyl,383.6
N-Butylpyridinium tetrafluoroborate,383.8
N-Benzylbenzaldehyde imine,384.66
Triacetin,384.7
1-Butyl-3-methylimidazolium thiocyanate,385.0
3_7-Dimethyl-6-octen-1-yn-3-ol,385.3
Octyl methacrylate,386.0
1-Benzyl-3-methylimidazolium tetrafluoroborate,387.5
1-Butyl-3-methylpyridinium tetrafluoroborate,388.0
1-Ethyl-3-methylpyridinium ethylsulfate,389.0
1-Tridecene,391.8
Tributylamine,391.83
1-Octyl-3-methylimidazolium bromide,392.0
1_3-Bis(trimethylsilyl)propane,394.34
Hexyl hexanoate,394.92
1-Butyltetrahydrothiophenium dicyanamide,395.187
Butyl octanoate,397.41
Azelaic acid,398.1
1-Oxacyclotetradecan-2-one,398.3
Dodecylbromide,399.31
1_1_3_3_5_5-Hexamethyl-1_3_5-trisilacyclohexane,400.95
N-Methyl-2-hydroxyethylammonium pentanoate,401.0
Ethyl caprate,403.34
n-Dodecanoic acid,404.28
5-Decanol,405.77
Undecylic acid methylester,406.24
1-Undecanol,406.34
Tridecane,407.1
1-Butyl-3-methylimidazolium hexafluorophosphate,407.7
1-Butyl-2-methylimidazolium trifluoroacetate,407.9
1-Butyl-3-methylimidazolium trifluoroacetate,408.2
3-Nitro-3-(4-nitrophenyl)pentane,409.79
1-Ethyl-3-methylimidazolium dimethylphosphate,411.78
1_2-Diethylpyridinium ethylsulfate,412.0
1-Butyl-1-methylpyrrolidinium dicyanamide,413.0
1-Butyl-4-methylpyridinium tetrafluoroborate,414.0
1_4-Bis-(1-isocyanato-1-methylethyl)benzene,415.1
n-Undecanoic acid,415.1
2-Tetradecanone,415.2
1-Butyl-3-methylimidazolium methosulfate,416.0
1-Hexyl-3-methylimidazolium tetrafluoroborate,416.0
1-Butyl-2_3-dimethylimidazolium tetrafluoroborate,416.01
1-Butyl-3-methylimidazolium trifluoromethylsulfonate,417.0
m-Terphenyl,417.1
Nonyl acrylate,417.9
1_6-Dibromo-2_3_5-trichlorononafluorohexane,418.6
Perfluoroheptane,419.0
Nonyl methacrylate,419.3
Tris-(carboethoxy)methane,419.8
Octamethyltrisiloxane,420.64
Dibenzyldisulfide,420.71
1-(3-Cyanopropyl)-pyridinium dicyanamide,422.0
1-Hexyl-3-methylimidazolium hexafluorophosphate,424.0
Decylcyclopentane,426.52
6_10-Dimethyl-2-undecanone,428.4
Hexadecafluoro-bicyclo(4_4_0)dec-1(6)-ene ,428.4
Tetraethyleneglycol,428.9
Sebacic acid,430.0
Methyl-n-dodecanoate,432.68
1-Butyl-2_3-dimethylimidazolium hexafluorophosphate,433.6
1-Butyl-1-methylpyrrolidinium trifluoromethanesulfonate,435.0
Dibutyl succinate,436.24
1-Pentyl-3-methylimidazolium hexafluorophosphate,437.4
1-Dodecanol,438.42
Tetradecane,438.9
Tripropylene glycol,440.6
n-Dodecylmercaptan,442.7
1-(3-Cyanopropyl)-2_3-dimethylimidazolium dicyanamide,444.0
Exaltolide,444.6
4-Propyl-4-heptanol,446.6
Perfluoro-trans-decahydronaphthalene,446.8
Fluosol DA,449.8
Tolbutamide,450.81
1-Bromotetradecane,450.86
Diethyleneglycol-di-n-butylether,452.0
Decyl methacrylate,452.9
Decylcyclohexane,455.6
Tetraglyme,457.1
2_2_4_4_6_8_8-Heptamethylnonane,458.8
18-Crown-6,460.0
Tetrapropoxysilane,460.1
Undecanedioic acid,461.9
1_3-Bis-(1-isocyanato-1-methylethyl)benzene,464.0
Ethyl laurate,464.0
1H_1H-Perfluorooctan-1-ol,468.6
Pentadecane,469.9
Nonyl N-phenylcarbamate,471.1
1-Tridecanol,476.0
Di-n-butylphthalate,476.0
N-(4-Methoxybenzylidene)-4-n-butylaniline,477.0
4-Cyano-3-fluorophenyl 4-butylbenzoate,478.16
1_2_3-Propanetriol tripropanoate,481.3
1-Ethyl-3-methylimidazolium toluenesulfonate,484.2
1-Hexadecene,485.83
1-Ethyl-2_3-dimethylimidazolium bis(trifluoromethanesulfonyl) amide,493.0
Dodecanedioic acid,493.8
1-Butyl-3-methylpyridinium tetracyanoborate,495.0
Octamethylcyclotetrasiloxane,495.94
Myristic acid methylester,497.91
1-Octyl-3-methylimidazolium tetrafluoroborate,498.0
1-Ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,500.0
1-Heptyl-3-methylimidazolium hexafluorophosphate,500.6
Hexadecane,501.61
1-Tetradecanethiol,501.7
1-Ethylpyridinium bis(trifluoromethylsulfonyl)amide,502.15
1-Hexyl-3-methylimidazolium trifluoromethylsulfonate,502.3
1-Benzyl-3-methylimidazolium tetrafluoroethanesulfonate,502.8
1_1_3_3-Tetraethyl-5_5-dimethylcyclotrisiloxane,502.9
1-Tetradecanol,505.8
Di-n-octylamine,507.2
1_1_3_3-Tetramethyl-1_3-diphenyldisiloxane,508.1
Octamethyltetrasiloxane,509.6
Ethyl 1-ethylnicotinate ethosulfate,513.0
Pentaglycol,515.5
1H_1H-Perfluorononan-1-ol,515.9
1-Propyl-3-methylpyridinium bis(trifluoromethylsulfonyl)amide,517.0
1-Methyl-3-propylimidazolium 2-amino-4-carboxybutanoate,517.1
1_1_1_3_5_5_5-Heptamethyl-3-phenyltrisiloxane,519.6
N-Octylisoquinolinium thiocyanate,522.0
1-Butyl-1-methylpyrrolidinium tetracyanoborate,524.0
1_13-Tridecanedioic acid,525.7
1-Ethyl-3-methylimidazolium 2-(2-methoxyethoxy)ethylsulfate,526.0
Ethyl myristate,526.32
1-Isopropyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,529.9
Hexaethylcyclohexane,530.1
Heptadecane,534.34
1-Ethyl-2-methylpyridinium bis(trifluoromethylsulfonyl)amide,534.5
1-Propyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,534.9
1-Pentadecanol,535.1
4-Butyl-4'-ethoxyazobenzene,535.1
Hexaethylcyclotrisiloxane,535.1
1-Butyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,536.0
1-Octyl-3-methylimidazolium hexafluorophosphate,536.1
Pentaethylene glycol monomethyl ether,537.12
N_N-Dimethyl-2-pentylnonylamine,538.1
Decamethyltetrasiloxane,538.77
1-Cyclopropylmethyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,539.1
Perfluorododecane,546.8
Pentaethylene glycol dimethyl ether,547.44
1-Butyl-3-methylimidazolium toluenesulfonate,548.4
Tributylcarbinol,548.6
1-Methyl-1-propylpyrrolidinium bis(trifluoromethanesulfonyl) amide,554.0
1-Propyl-2_3-dimethylimidazolium bis(trifluoromethanesulfonyl) amide,554.5
6_10_14-Trimethylpentadeca-3_5-diene-2-one,555.2
Tributyrin,555.3
1-Isobutyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,557.1
1-sec-Butyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,557.1
1_14-Tetradecanedioic  acid,557.6
1-Propyl-2-methylpyridinium bis(trifluoromethylsulfonyl)amide,557.96
Trimethyl butylammonium bis(trifluoromethylsulfonyl)amide,559.2
Tetrapropylene glycol,559.8
1-Cyclopentylmethyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,560.6
1H_1H-Perfluorodecan-1-ol,563.9
Octadecane,564.4
1-Methyl-3-butylimidazolium saccharinate,565.66
1_2-Diethylpyridinium bis(trifluoromethanesulfonyl) amide,566.1
N-Butylpyridinium bis(trifluoromethanesulfonyl) amide,566.52
Trihexylamine,568.12
1-Nonyl-3-methylimidazolium hexafluorophosphate,569.4
Pristane,569.76
1-Methyl-1-butylpyrrolidinium bis(trifluoromethanesulfonyl) amide,572.0
1-Hexadecanethiol,574.0
3_7_11-Trimethyl-1-dodecen-3-ol,574.5
Oleic acid,577.0
1-Octyl-3-methylimidazolium trifluoromethylsulfonate,577.7
p-Tricresyl phosphate,578.0
1-Butyl-3-methylpyridinium bis(trifluoromethylsulfonyl)amide,578.1
1-Isobutyl-3-methylpyridinium bis(trifluoromethylsulfonyl)amide,579.0
Tetrabutyl silicate,580.2
1-Isobutyl-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)amide,582.2
1-Butyl-3-cyanopyridinium bis(trifluoromethylsulfonyl)amide,586.0
1_1-Diphenyldodecane,593.7
1-Ethyl-2-propylpyridinium bis(trifluoromethanesulfonyl) amide,593.9
N-Ethyl-4-dimethylaminopyridinium bis(trifluoromethanesulfonyl) amide,594.3
1-Pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,595.6
1H_1H-Perfluoroundecan-1-ol,602.4
1-Decyl-3-methylimidazolium hexafluorophosphate,603.3
Nonadecane,604.0
Ethyl stearate,605.0
1-Chlorooctadecane,606.7
1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,607.5
1-Benzyl-3-methylimidazolium bis(trifluoromethylsulfonyl) amide,607.8
N-Hexylpyridinium bis(trifluoromethanesulfonyl) amide,612.0
1-Cyclohexylmethyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,617.1
Tri(butyl) methylphosphonium methylsulfate,617.8
Di-n-butylsebacate,619.0
1-Hexyl-3_5-dimethylpyridinium bis(trifluoromethylsulfonyl)amide,620.0
Hexaethylene glycol,620.1
Hexadecanedioic acid,621.4
1-Methyl-1-pentylpyrrolidinium bis(trifluoromethanesulfonyl) amide,622.6
1-Ethyl-2-butylpyridinium bis(trifluoromethanesulfonyl) amide,623.6
1-Hexyl-3-methylpyridinium bis(trifluoromethylsulfonyl)amide,624.0
1-Hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,629.2
1_1_3_3-Tetraethyl-5_5-diphenylcylotrisiloxane,629.6
1_1-Diphenyl-3_3_5_5_7_7-hexamethylcyclotetrasiloxane,633.0
1-Hexyl-4-cyanopyridinium bis(trifluoromethylsulfonyl)amide,633.0
Decamethylcyclopentasiloxane,634.63
1-Butyl-3-methylimidazolium octylsulfate,635.0
Methyltributylammonium serinate,635.0
1H_1H-Perfluorododecan-1-ol,645.2
Ricinoleic acid,646.0
1_1_1_5_5_5-Hexamethyl-3_3-diphenyltrisiloxane,648.0
1-Octadecanethiol,648.0
1-Ethyl-2-pentylpyridinium bis(trifluoromethanesulfonyl) amide,652.7
1-Octyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,654.0
1-Methyl-1-hexylpyrrolidinium bis(trifluoromethanesulfonyl) amide,655.1
N-Butyl-4-dimethylaminopyridinium bis(trifluoromethanesulfonyl) amide,657.71
1-Hexyl-3-cyanopyridinium bis(trifluoromethylsulfonyl)amide,658.0
1-Heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,659.2
Eicosane,663.6
1-Dodecyl-3-methylimidazolium hexafluorophosphate,666.3
4'-Heptyl-m-tercyclohexyl,668.6
N-Octyl-3-methylpyridinium bis(trifluoromethanesulfonyl) amide,669.0
1-Methyl-1-heptylpyrrolidinium bis(trifluoromethanesulfonyl) amide,685.1
1-Ethyl-2-hexylpyridinium bis(trifluoromethanesulfonyl) amide,685.5
Pentapropylene glycol,685.8
1-Hexyl-2_3-dimethylimidazolium bis(trifluoromethanesulfonyl) amide,686.0
1-Octylpyridinium bis(trifluoromethylsulfonyl)amide,686.0
Docosane,698.0
Di(2-ethylhexyl)adipate,701.5
Di-n-octyladipate,701.5
Bis(1-ethylhexyl) o-phthalate,704.6
Butyl 1-butylnicotinate bis(trifluoromethylsulfonyl)amide,707.0
Di-n-octylphthalate,707.1
Bis(2-ethylhexyl)phthalate,708.98
1-Octyl-3-cyanopyridinium bis(trifluoromethylsulfonyl)amide,709.0
Dihexyl sebacate,710.9
Tri(butyl) ethylphosphonium diethylphosphate,711.0
3_7_11_15-Tetramethyl-1-hexadecyn-3-ol,712.5
1-Methyl-1-octylpyrrolidinium bis(trifluoromethanesulfonyl) amide,716.3
1-Ethyl-2-heptylpyridinium bis(trifluoromethanesulfonyl) amide,717.5
Pentaethylene glycol monoheptyl ether,722.9
1-(3_4_5_6-Perfluorohexyl)-3-methylimidazolium-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,725.0
N-Hexyl-3-methyl-4-dimethylaminopyridinium bis(trifluoromethanesulfonyl) amide,725.0
1H_1H-Perfluorotetradecan-1-ol,725.3
Isophytol,729.7
1-Hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,730.0
N-Hexyl-4-dimethylaminopyridinium bis(trifluoromethanesulfonyl) amide,731.0
Octaethylcyclotetrasiloxane,746.0
Tetrabutylphosphonium L-valinate,747.0
Tetrabutylphosphonium L-serinate,748.0
1-Ethyl-2-octylpyridinium bis(trifluoromethanesulfonyl) amide,749.4
Tri-n-octylamine,750.8
4'-Heptyl-p-tercyclohexyl,752.7
Methyltributylammonium L-threoninate,753.0
1_2_3-Propanetriol trihexanoate,753.1
1-Decyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,754.8
1-Hexyl-2-propyl-3_5-diethylpyridinium bis(trifluoromethylsulfonyl)amide,766.0
Pentacosane,769.0
1-Ethyl-2-nonylpyridinium bis(trifluoromethanesulfonyl) amide,778.5
1-Methyl-1-decylpyrrolidinium bis(trifluoromethanesulfonyl) amide,778.9
11-Cyclohexyleicosane,787.4
Bis(2-ethylhexyl) azelate,799.7
Hexapropylene glycol,807.5
1-Ethyl-2-decylpyridinium bis(trifluoromethanesulfonyl) amide,811.2
1-Dodecyl-3-methylimidazolium bis(trifluoromethanesulfonyl) amide,820.2
Heptacosane,828.4
Bis(2-ethylhexyl) sebacate,849.4
Squalane,886.36
Vitamin E acetate,897.9
Unatriacontane,912.1
11-Decylheneicosane,949.8
Tetra-1-octoxysilane,1095.4
Glycerol tricaprate,1108.8
Trihexyl tetradecyl phosphonium bis(trifluoromethylsulfonyl)amide,1298.8
Tetra-1-decoxysilane,1373.54
Trihexyltetradecylphosphonium tris(pentafluoroethyl)trifluorophosphate,1441.4
Benzene hexa-n-heptanoate,1500.0
Trihexyltetradecylphosphonium bis(2_2_4-trimethylpentyl)phosphinate,1635.0
Tristearin,1787.47
Trielaidin,1841.76
2_3_6_7_10_11-Hexaoctanoyloxytriphenylene,1956.1
