selected_feature_vectors_30_multi.cs	374	30	30	0	MLR	0.7827131057832648	0.7537158599666517	0.8002132358759496	0.7123269845822682	0.578698618274138	0.8122020204446394	4.91789984703064	
selected_feature_vectors_40_multi.cs	374	40	40	0	MLR	0.8003776149774683	0.7741229705343682	0.817996673083771	0.7152340213366215	0.5839835737516841	0.8180812006552813	4.983860492706299	
selected_feature_vectors_42_multi.cs	374	42	42	0	MLR	0.8027732715862383	0.7748368808157166	0.8231297264044837	0.7161829684209182	0.5874208970043786	0.8192804861603407	1.11275315284729	
selected_feature_vectors_43_multi.cs	374	43	43	0	MLR	0.8031193564918043	0.7748368808157166	0.82357084308344	0.7153857907755682	0.5838043374450272	0.8197904938353248	0.8578274250030518	
selected_feature_vectors_45_multi.cs	374	45	45	0	MLR	0.8036448466917748	0.7752910563400535	0.8243728574151354	0.7147191239964259	0.5839141189020646	0.8201346209204561	0.8307909965515137	
selected_feature_vectors_50_multi.cs	374	50	50	0	MLR	0.8050220829452409	0.7756831339273778	0.8253818689497655	0.7089008371741516	0.5551049009036166	0.8109551902892211	0.5588893890380859	
selected_feature_vectors_60_multi.cs	374	60	60	0	MLR	0.7968957419498423	-0.9621934205258493	0.8272155381136657	-3649916.185475731	-1.7383661545162082e+23	0.7939019994218571	0.5609285831451416	
selected_feature_vectors_55_multi.cs	374	55	55	0	MLR	0.8039229260920615	0.4862651132338507	0.8271144282103282	0.6651933464417332	-1.44241940091424e+18	0.803728506579658	0.18744516372680664	
