selected_feature_vectors_30_multi.cs	15622	30	30	0	MLR	0.827974920611193	0.8243233907616158	0.8312708358676787	0.827492244041472	0.8136093699781372	0.8413082906999728	1.2523276805877686	
selected_feature_vectors_40_multi.cs	15622	40	40	0	MLR	0.8394503868860435	0.8357352831407153	0.8430078264708362	0.8386759884280011	0.8237443934796217	0.8529234362119389	2.007214069366455	
selected_feature_vectors_50_multi.cs	15622	50	50	0	MLR	0.8469256467986673	0.8429360654796711	0.8506192866258759	0.8465861093566405	0.8309177903951106	0.8616857239948745	2.269031286239624	
selected_feature_vectors_60_multi.cs	15622	60	60	0	MLR	0.8523815941338209	0.8482478180535578	0.8556056587702084	0.8502192418941197	0.8366819715045872	0.8660791367486187	2.862121105194092	
selected_feature_vectors_70_multi.cs	15622	70	70	0	MLR	0.8559528746475452	0.8522657494832925	0.8587194821569479	0.8537916346047509	0.841941260307033	0.8679563134252022	3.4930574893951416	
selected_feature_vectors_80_multi.cs	15622	80	80	0	MLR	0.8585899434419296	0.8551049989248509	0.86151470269539	0.8567284685390447	0.8443338467018885	0.87007639027648	4.642104148864746	
selected_feature_vectors_90_multi.cs	15622	90	90	0	MLR	0.8608431591041986	0.8575010414174082	0.8637717945122494	0.8592729512673056	0.8466434001917824	0.871810583751346	6.943098306655884	
selected_feature_vectors_100_multi.cs	15622	100	100	0	MLR	0.8619460987786938	0.7662029146282424	0.865292743919123	0.8593010089737328	0.7540944666961514	0.8724495908448852	6.053085803985596	
selected_feature_vectors_110_multi.cs	15622	110	110	0	MLR	0.8636355517083555	0.7686773077238134	0.8667320927240034	0.8607709070934397	0.7509437580221302	0.872833259448685	6.858259677886963	
selected_feature_vectors_120_multi.cs	15622	120	120	0	MLR	0.8643400590557999	0.7404817442769854	0.8673380380548501	0.8581221722628714	-1865.954365803314	0.8712459435123754	11.290410995483398	
selected_feature_vectors_150_multi.cs	15622	150	150	0	MLR	0.8660418701065515	0.8627233569989117	0.8689923164920785	0.8541640428794928	-7781919.601271058	0.8726188878322643	11.500067472457886	
