CID,Train_R2
137628619,0.8989377239078055
92044400,0.9388560137840058
162661974,0.902212862219405
137628657,0.910938457833927
162644604,0.9167281442614827
137628637,0.8902810848345584
137628658,0.9062124631839998
137628618,0.899169224067317
124201820,0.9053261837470397
134160242,0.9022337266650495
134160243,0.8956585730272378
145874883,0.906210582174305
118912822,0.9046388120463724
135156947,0.9050514500771195
139035048,0.8990676376779456
131986956,0.9077337650782973
122201421,0.9042810526367179
122551841,0.910068099080944
131801483,0.9122147729932883
138454768,0.905837702257567
132427808,0.9097164402125468
