CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C2_3,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,O2_O2_1,FC_1_417,FC_2_373,FC_3_191,FC_4_120,FC_5_108,FC_6_70,FC_7_56,FC_8_54,FC_9_44,FC_10_41,FC_11_38,FC_12_31,FC_13_31,FC_14_23,FC_15_22,FC_16_19,FC_17_18,FC_18_17,FC_19_16,FC_20_11,FC_21_9,FC_22_9,FC_23_7,FC_24_7,FC_25_7,FC_26_7,FC_27_6,FC_28_6,FC_29_6,FC_30_6,FC_31_6,FC_32_5,FC_33_5,FC_34_5,FC_35_4,FC_36_4,FC_37_4,FC_38_4,FC_39_4,FC_40_4,FC_41_4,FC_42_4,FC_43_4,FC_44_4,FC_45_3,FC_46_3,FC_47_3,FC_48_3,FC_49_3,FC_50_3,FC_51_3,FC_52_2,FC_53_2,FC_54_2,FC_55_2,FC_56_2,FC_57_1,FC_58_1,FC_59_1,FC_60_1,FC_61_1,FC_62_1,FC_63_1,FC_64_1,FC_65_1,FC_66_1,FC_67_1,FC_68_1,FC_69_1,FC_70_1,FC_71_1,FC_72_1,FC_73_1,FC_74_1,FC_75_1,FC_76_1,FC_77_1,FC_78_1,FC_79_1,FC_80_1,FC_81_1,FC_82_1,FC_83_1,FC_84_1,FC_85_1,FC_86_1,FC_87_1,FC_88_1,FC_89_1,FC_90_1,FC_91_1,FC_92_1,FC_93_1,FC_94_1,FC_95_1,FC_96_1,FC_97_1,FC_98_1,FC_99_1,FC_100_1,FC_101_1,FC_102_1,FC_103_1,FC_104_1,FC_105_1,FC_106_1,FC_107_1,FC_108_1,FC_109_1
957,0.092593,0.116279,0.185167,0,0.178571,0,0,0.5,0.103448,0,0,0,0.04,0.291667,0.125,0,0,0.138889,0,0,0.3,0,0.083333,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,0.296296,0.348837,0.166667,0,0.535714,0,0,0.5,0.448276,0,0,0.105263,0.12,0.583333,0.125,0.076923,0,0.416667,0,0,0.3,0,0.166667,0.590909,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,0.203704,0.139535,0.611125,0,0.107143,0.1,0.166667,0.5,0.137931,0,0,0.263158,0.2,0.125,0.25,0,0,0.138889,0.166667,0,0.4,0,0.416667,0.045455,0,0,0,0,0,0.25,0,0,0,0.071429,0,0.125,0.142857,0,0,0,0,0,0,0,0,0,0,0.142857,0,0.333333,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,0.148148,0.186047,0.347208,0,0.214286,0.1,0,0.25,0.206897,0.071429,0,0.157895,0.28,0.083333,0,0.230769,0,0.222222,0,0,0.1,0.2,0.166667,0.090909,0.333333,0,0.1875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,0.185185,0.325581,0,0,0.357143,0.2,0,0,0.344828,0.285714,0,0.210526,0.4,0,0,0.538462,0,0.388889,0,0,0,0,0,0.181818,0.5,0,0.125,0.5,0,0,0,0,0,0.214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,0.055556,0.139535,0.238083,0,0.178571,0.05,0,0,0.206897,0,0,0.052632,0.24,0,0,0.230769,0,0.166667,0,0,0,0,0.083333,0.090909,0.333333,0,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,0.148148,0.139535,0.555542,0,0.142857,0.1,0,0,0.206897,0,0,0.315789,0.24,0,0,0.230769,0,0.166667,0,0,0.2,0,0.333333,0.090909,0.166667,0,0,0.25,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,0.037037,0.139535,0.138875,0,0.214286,0,0,0,0.206897,0,0,0.052632,0.2,0,0,0.230769,0,0.138889,0.166667,0,0,0,0,0.090909,0.333333,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,0.092593,0.139535,0.555542,0,0.107143,0.15,0,0,0.206897,0,0,0.157895,0.24,0,0,0.230769,0,0.166667,0,0,0,0,0.25,0.045455,0.166667,0,0.0625,0.125,0,0,0,0,0,0.071429,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,0.37037,0.44186,0.208333,0,0.357143,0.45,0,0,0.448276,0.428571,0,0.368421,0.44,0.208333,0.125,0.384615,0,0.472222,0.333333,0,0.3,0,0.166667,0.045455,0.333333,0,0.5,0.125,0,0.25,0,0.166667,0,0.285714,0.2,0,0,0.333333,0.2,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0.5,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,0.425926,0.418605,0.493833,0,0.214286,0.6,0,0.25,0.413793,0.357143,0,0.684211,0.4,0.083333,0.25,0.384615,0,0.388889,0.666667,0,0.3,0,0.5,0,0,0,0.1875,0.25,0,0,0,0.083333,0,0.357143,0.2,0,0.571429,0.666667,0.4,0,0,0,0,0,0,0,0,0.285714,0.333333,0.666667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,0.148148,0.093023,0.833333,0,0,0.2,0,0.5,0.068966,0,0,0.105263,0.32,0.083333,0,0,0,0.111111,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0.214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,0.074074,0.046512,0.833333,0,0.071429,0,0,0.5,0,0,0,0.210526,0.08,0.083333,0,0,0,0.055556,0,0,0.2,0,0.333333,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0.351852,0.27907,0.797083,0,0.107143,0.4,0.166667,0,0.344828,0.142857,0,0.210526,0.64,0.125,0,0,0,0.25,0,0.428571,0.3,0,0.666667,0,0,0,0,0,0,0,0,0,0,0.428571,0,0.125,0,0,0,0.307692,0,0,1,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,0.055556,0.139535,0,0,0.178571,0.05,0,0,0.206897,0,0,0.052632,0.2,0,0.125,0.230769,0,0.166667,0,0,0.1,0,0,0.090909,0.333333,0,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,0.12963,0.139535,0.454542,0,0.107143,0.15,0,0,0.206897,0,0,0.263158,0.2,0,0.125,0.230769,0,0.166667,0,0,0.2,0,0.25,0,0.166667,0,0.1875,0.125,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,0.12963,0.139535,0.1515,0,0.107143,0.15,0,0,0.206897,0,0,0,0.2,0.125,0.375,0,0,0.166667,0,0,0.4,0,0.083333,0.045455,0,0,0.25,0,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.166667,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,0.5,0.488372,0.107542,0,0.428571,0.4,0.166667,0.25,0.586207,0.214286,0,0.421053,0.16,0.458333,1,0.230769,0,0.555556,0,0.142857,0.9,0,0.083333,0.318182,0,0,0.3125,0,0.285714,0,0,0,0,0.214286,0.6,0,0,0,0,0.076923,0,0,0.5,0,0,0,0,0.142857,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,0.185185,0.209302,0.476208,0,0.214286,0.15,0,0.25,0.241379,0.071429,0,0.315789,0.24,0.083333,0,0.230769,0,0.222222,0.166667,0,0.1,0.2,0.25,0.045455,0.166667,0,0.125,0.25,0,0.25,0,0,0,0.071429,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,0.166667,0.162791,0.512833,0,0.178571,0.1,0,0.25,0.172414,0.071429,0,0.368421,0.2,0,0.125,0.230769,0,0.166667,0,0.142857,0.3,0,0.25,0.090909,0.166667,0,0,0.25,0,0,0,0,0,0.071429,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,0.185185,0.325581,0.119042,0,0.428571,0.1,0,0,0.413793,0.142857,0,0.210526,0.4,0,0,0.538462,0,0.333333,0.333333,0,0,0,0,0.181818,0.666667,0,0.125,0.25,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,0.388889,0.534884,0.266667,0,0.571429,0.3,0.166667,0,0.586207,0.428571,0,0.473684,0.4,0.166667,0.25,0.461538,0,0.527778,0,0.571429,0.2,0,0,0.090909,0.333333,0,0.5,0.5,0,0,0,0,0.5,0,0,0.25,0,0,0,0.307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,0.296296,0.465116,0,0,0.428571,0.4,0,0,0.413793,0.571429,0,0.421053,0.48,0,0,0.769231,0,0.555556,0,0,0,0,0,0.136364,0.666667,0,0.375,0.5,0,0,0,0,0,0.357143,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,0.222222,0.348837,0.208333,0,0.428571,0.15,0,0,0.448276,0.142857,0,0.263158,0.4,0.041667,0,0.461538,0,0.388889,0,0.142857,0,0,0.083333,0.181818,0.666667,0,0.1875,0.25,0,0,0,0,0.125,0.071429,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,0.351852,0.44186,0.289875,0,0.5,0.25,0,0.25,0.517241,0.214286,0,0.473684,0.36,0.166667,0.125,0.461538,0,0.472222,0,0.285714,0.2,0,0.166667,0.227273,0.5,0,0.125,0.375,0,0,0,0,0.25,0.214286,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0,0,0.666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,0.185185,0.209302,0.476208,0,0.071429,0.35,0,0,0.241379,0.142857,0,0.526316,0.04,0,0.375,0.153846,0,0.138889,0.666667,0,0.3,0,0.166667,0,0,0,0,0,0,0,1,0.083333,0,0.071429,0.2,0,0.142857,0,1,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,0.12963,0.162791,0.1515,0,0.107143,0.1,0.333333,0,0.172414,0.142857,0,0.210526,0.04,0.125,0.375,0,0,0.194444,0,0,0.3,0,0.083333,0.045455,0,0,0.1875,0,0.142857,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0.166667,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,0.222222,0.255814,0.364583,0,0.214286,0.2,0.166667,0.25,0.241379,0.214286,0,0.421053,0.16,0.041667,0.375,0.230769,0,0.25,0,0.285714,0.3,0.2,0.083333,0.045455,0.166667,0,0.125,0.125,0.142857,0,0,0,0,0.071429,0.2,0,0,0,0,0.230769,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,0.240741,0.302326,0.098042,0,0.464286,0,0,0.5,0.37931,0,0,0,0.04,0.625,0.125,0,0,0.361111,0,0,0.3,0,0.083333,0.545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,0.12963,0.186047,0.1515,0,0.178571,0.05,0.333333,0,0.206897,0.142857,0,0.157895,0.04,0.166667,0.375,0,0,0.194444,0,0.142857,0.3,0,0,0.090909,0,0,0.125,0,0.285714,0,0,0,0,0,0,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0.166667,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,0.074074,0.139535,0.208333,0,0.142857,0.1,0,0,0.206897,0,0,0.105263,0.2,0,0.125,0.230769,0,0.166667,0,0,0.1,0,0.083333,0.045455,0.166667,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,0.148148,0.162791,0.277792,0,0.25,0,0,0.5,0.172414,0,0,0.105263,0.04,0.333333,0.125,0,0,0.194444,0,0,0.3,0,0.166667,0.272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,0.296296,0.325581,0.333333,0,0.357143,0.2,0,0.5,0.344828,0.142857,0,0.421053,0.16,0.25,0.25,0.230769,0,0.333333,0,0.285714,0.4,0,0.166667,0.181818,0.166667,0,0,0.25,0,0,0,0,0.25,0.214286,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0,0,0.666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,0.925926,1,0.40125,0,0.75,0.95,0.5,0,1,1,0,0.684211,0.92,0.541667,0.625,0.076923,0,1,0,1,0.5,0,0.5,0.181818,0,0,0.9375,0.125,0.428571,0,0,0,0.125,0.571429,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0.714286,0.833333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,0.944444,1,0.42425,0,0.714286,1,0.5,0,1,1,0,0.684211,1,0.5,0.625,0.076923,0,1,0,1,0.5,0,0.583333,0.136364,0,0,1,0.125,0.285714,0,0,0,0.125,0.571429,0,0.625,0,0,0,1,1,0,0,0,0,0,0,0.857143,0.833333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
